,Age
78356,34.0
78357,34.0
78358,34.0
78359,34.0
78360,55.0
78361,56.0
78362,56.0
78363,56.0
78364,56.0
78365,56.0
78366,56.0
78367,56.0
78368,50.0
78369,50.0
78370,50.0
78371,50.0
78372,50.0
78373,50.0
78374,50.0
78375,50.0
78376,35.0
78377,35.0
78378,35.0
78379,35.0
78380,35.0
78381,35.0
78382,36.0
78383,36.0
78384,32.0
78385,32.0
78386,32.0
78387,32.0
78388,32.0
78389,32.0
78390,33.0
78391,33.0
78392,46.0
78393,46.0
78394,46.0
78395,46.0
78396,46.0
78397,46.0
78398,46.0
78399,46.0
78400,27.0
78401,27.0
78402,27.0
78403,27.0
78404,27.0
78405,27.0
78406,28.0
78407,28.0
78408,19.0
78409,19.0
78410,20.0
78411,20.0
78412,20.0
78413,20.0
78414,20.0
78415,20.0
78416,30.0
78417,30.0
78418,30.0
78419,30.0
78420,30.0
78421,30.0
78422,31.0
78423,31.0
78424,25.0
78425,25.0
78426,25.0
78427,25.0
78428,25.0
78429,25.0
78430,25.0
78431,25.0
78432,19.0
78433,19.0
78434,19.0
78435,19.0
78436,19.0
78437,19.0
78438,19.0
78439,19.0
78440,33.0
78441,33.0
78442,34.0
78443,34.0
78444,34.0
78445,34.0
78446,34.0
78447,34.0
78448,14.0
78449,15.0
78450,15.0
78451,15.0
78452,15.0
78453,15.0
78454,15.0
78455,15.0
78456,33.0
78457,34.0
78458,34.0
78459,34.0
78460,34.0
78461,34.0
78462,34.0
78463,34.0
78464,41.0
78465,41.0
78466,41.0
78467,41.0
78468,41.0
78469,41.0
78470,41.0
78471,41.0
78472,24.0
78473,24.0
78474,24.0
78475,24.0
78476,24.0
78477,24.0
78478,24.0
78479,24.0
78480,21.0
78481,21.0
78482,21.0
78483,21.0
78484,21.0
78485,21.0
78486,21.0
78487,21.0
78488,23.0
78489,23.0
78490,23.0
78491,23.0
78492,23.0
78493,24.0
78494,24.0
78495,24.0
78496,38.0
78497,38.0
78498,38.0
78499,38.0
78500,38.0
78501,38.0
78502,38.0
78503,38.0
78504,27.0
78505,27.0
78506,27.0
78507,27.0
78508,27.0
78509,27.0
78510,27.0
78511,27.0
78512,21.0
78513,21.0
78514,21.0
78515,21.0
78516,21.0
78517,21.0
78518,21.0
78519,21.0
78520,25.0
78521,25.0
78522,25.0
78523,25.0
78524,25.0
78525,25.0
78526,25.0
78527,25.0
78528,38.0
78529,38.0
78530,38.0
78531,38.0
78532,38.0
78533,38.0
78534,38.0
78535,39.0
78536,35.0
78537,35.0
78538,35.0
78539,35.0
78540,35.0
78541,35.0
78542,35.0
78543,35.0
78544,29.0
78545,29.0
78546,29.0
78547,29.0
78548,29.0
78549,29.0
78550,29.0
78551,29.0
78552,23.0
78553,23.0
78554,23.0
78555,23.0
78556,23.0
78557,23.0
78558,23.0
78559,23.0
78560,38.0
78561,38.0
78562,38.0
78563,38.0
78564,38.0
78565,38.0
78566,38.0
78567,38.0
78568,43.0
78569,43.0
78570,43.0
78571,43.0
78572,43.0
78573,43.0
78574,43.0
78575,43.0
78576,14.0
78577,14.0
78578,14.0
78579,14.0
78580,14.0
78581,14.0
78582,14.0
78583,14.0
78584,31.0
78585,31.0
78586,31.0
78587,31.0
78588,31.0
78589,31.0
78590,31.0
78591,31.0
78592,43.0
78593,43.0
78594,43.0
78595,43.0
78596,43.0
78597,43.0
78598,43.0
78599,43.0
78600,31.0
78601,31.0
78602,31.0
78603,31.0
78604,31.0
78605,31.0
78606,31.0
78607,31.0
78608,28.0
78609,28.0
78610,28.0
78611,28.0
78612,28.0
78613,28.0
78614,28.0
78615,28.0
78616,43.0
78617,43.0
78618,43.0
78619,43.0
78620,43.0
78621,43.0
78622,43.0
78623,43.0
78624,46.0
78625,47.0
78626,47.0
78627,47.0
78628,47.0
78629,47.0
78630,47.0
78631,47.0
78632,47.0
78633,48.0
78634,48.0
78635,48.0
78636,48.0
78637,48.0
78638,48.0
78639,48.0
78640,46.0
78641,46.0
78642,46.0
78643,46.0
78644,46.0
78645,46.0
78646,46.0
78647,46.0
78648,28.0
78649,28.0
78650,28.0
78651,28.0
78652,28.0
78653,28.0
78654,28.0
78655,28.0
78656,40.0
78657,40.0
78658,40.0
78659,40.0
78660,40.0
78661,40.0
78662,40.0
78663,40.0
78664,16.0
78665,16.0
78666,16.0
78667,16.0
78668,16.0
78669,16.0
78670,16.0
78671,16.0
78672,36.0
78673,36.0
78674,36.0
78675,36.0
78676,36.0
78677,36.0
78678,36.0
78679,36.0
78680,42.0
78681,42.0
78682,42.0
78683,42.0
78684,42.0
78685,42.0
78686,42.0
78687,43.0
78688,30.0
78689,30.0
78690,30.0
78691,30.0
78692,30.0
78693,30.0
78694,30.0
78695,30.0
78696,29.0
78697,29.0
78698,29.0
78699,29.0
78700,29.0
78701,29.0
78702,29.0
78703,29.0
78704,33.0
78705,33.0
78706,33.0
78707,33.0
78708,33.0
78709,33.0
78710,33.0
78711,33.0
78712,31.0
78713,31.0
78714,31.0
78715,31.0
78716,31.0
78717,31.0
78718,31.0
78719,31.0
78720,18.0
78721,18.0
78722,18.0
78723,18.0
78724,18.0
78725,18.0
78726,18.0
78727,18.0
78728,41.0
78729,41.0
78730,41.0
78731,41.0
78732,41.0
78733,41.0
78734,41.0
78735,41.0
78736,42.0
78737,42.0
78738,42.0
78739,42.0
78740,42.0
78741,42.0
78742,42.0
78743,42.0
78744,16.0
78745,16.0
78746,16.0
78747,16.0
78748,16.0
78749,16.0
78750,16.0
78751,16.0
78752,44.0
78753,44.0
78754,44.0
78755,44.0
78756,45.0
78757,45.0
78758,45.0
78759,45.0
78760,32.0
78761,32.0
78762,32.0
78763,32.0
78764,33.0
78765,33.0
78766,33.0
78767,33.0
78768,41.0
78769,41.0
78770,41.0
78771,41.0
78772,41.0
78773,41.0
78774,42.0
78775,42.0
78776,40.0
78777,40.0
78778,40.0
78779,40.0
78780,40.0
78781,40.0
78782,40.0
78783,40.0
78784,15.0
78785,15.0
78786,15.0
78787,15.0
78788,15.0
78789,15.0
78790,15.0
78791,15.0
78792,49.0
78793,49.0
78794,49.0
78795,49.0
78796,49.0
78797,49.0
78798,49.0
78799,49.0
78800,33.0
78801,33.0
78802,33.0
78803,33.0
78804,33.0
78805,33.0
78806,33.0
78807,34.0
78808,26.0
78809,26.0
78810,26.0
78811,26.0
78812,26.0
78813,26.0
78814,26.0
78815,26.0
78816,32.0
78817,32.0
78818,32.0
78819,32.0
78820,32.0
78821,32.0
78822,32.0
78823,32.0
78824,26.0
78825,26.0
78826,26.0
78827,26.0
78828,26.0
78829,26.0
78830,26.0
78831,26.0
78832,46.0
78833,46.0
78834,46.0
78835,46.0
78836,46.0
78837,46.0
78838,46.0
78839,46.0
78840,32.0
78841,32.0
78842,32.0
78843,32.0
78844,32.0
78845,32.0
78846,32.0
78847,32.0
78848,35.0
78849,35.0
78850,36.0
78851,36.0
78852,36.0
78853,36.0
78854,36.0
78855,36.0
78856,30.0
78857,30.0
78858,30.0
78859,30.0
78860,30.0
78861,30.0
78862,30.0
78863,30.0
78864,27.0
78865,27.0
78866,27.0
78867,27.0
78868,27.0
78869,27.0
78870,27.0
78871,27.0
78872,39.0
78873,40.0
78874,40.0
78875,40.0
78876,40.0
78877,40.0
78878,40.0
78879,40.0
78880,52.0
78881,52.0
78882,52.0
78883,52.0
78884,52.0
78885,53.0
78886,53.0
78887,53.0
78888,22.0
78889,22.0
78890,22.0
78891,22.0
78892,22.0
78893,22.0
78894,22.0
78895,23.0
78896,37.0
78897,37.0
78898,37.0
78899,37.0
78900,37.0
78901,37.0
78902,37.0
78903,37.0
78904,20.0
78905,20.0
78906,20.0
78907,20.0
78908,20.0
78909,20.0
78910,20.0
78911,20.0
78912,49.0
78913,49.0
78914,49.0
78915,49.0
78916,49.0
78917,49.0
78918,49.0
78919,49.0
78920,30.0
78921,30.0
78922,30.0
78923,30.0
78924,30.0
78925,30.0
78926,30.0
78927,30.0
78928,19.0
78929,19.0
78930,19.0
78931,19.0
78932,19.0
78933,19.0
78934,19.0
78935,19.0
78936,26.0
78937,26.0
78938,26.0
78939,26.0
78940,26.0
78941,26.0
78942,26.0
78943,26.0
78944,24.0
78945,24.0
78946,24.0
78947,24.0
78948,24.0
78949,24.0
78950,24.0
78951,24.0
78952,25.0
78953,25.0
78954,25.0
78955,25.0
78956,25.0
78957,25.0
78958,25.0
78959,25.0
78960,16.0
78961,16.0
78962,16.0
78963,16.0
78964,16.0
78965,16.0
78966,16.0
78967,16.0
78968,34.0
78969,34.0
78970,34.0
78971,34.0
78972,34.0
78973,34.0
78974,34.0
78975,34.0
78976,41.0
78977,41.0
78978,41.0
78979,42.0
78980,42.0
78981,42.0
78982,42.0
78983,42.0
78984,45.0
78985,45.0
78986,45.0
78987,45.0
78988,45.0
78989,45.0
78990,45.0
78991,45.0
78992,19.0
78993,19.0
78994,19.0
78995,19.0
78996,19.0
78997,19.0
78998,19.0
78999,19.0
79000,20.0
79001,20.0
79002,20.0
79003,20.0
79004,20.0
79005,20.0
79006,20.0
79007,20.0
79008,52.0
79009,53.0
79010,53.0
79011,53.0
79012,53.0
79013,53.0
79014,53.0
79015,53.0
79016,31.0
79017,31.0
79018,31.0
79019,31.0
79020,32.0
79021,32.0
79022,32.0
79023,32.0
79024,46.0
79025,46.0
79026,46.0
79027,46.0
79028,46.0
79029,46.0
79030,46.0
79031,46.0
79032,43.0
79033,43.0
79034,43.0
79035,43.0
79036,43.0
79037,43.0
79038,43.0
79039,43.0
79040,32.0
79041,32.0
79042,32.0
79043,32.0
79044,32.0
79045,32.0
79046,32.0
79047,32.0
79048,46.0
79049,46.0
79050,46.0
79051,46.0
79052,46.0
79053,46.0
79054,46.0
79055,46.0
79056,36.0
79057,36.0
79058,36.0
79059,36.0
79060,36.0
79061,37.0
79062,37.0
79063,37.0
79064,33.0
79065,33.0
79066,33.0
79067,33.0
79068,33.0
79069,33.0
79070,33.0
79071,33.0
79072,26.0
79073,26.0
79074,26.0
79075,26.0
79076,26.0
79077,26.0
79078,26.0
79079,26.0
79080,47.0
79081,47.0
79082,47.0
79083,47.0
79084,47.0
79085,47.0
79086,47.0
79087,47.0
79088,16.0
79089,16.0
79090,16.0
79091,16.0
79092,16.0
79093,16.0
79094,16.0
79095,16.0
79096,23.0
79097,23.0
79098,24.0
79099,24.0
79100,24.0
79101,24.0
79102,24.0
79103,24.0
79104,33.0
79105,33.0
79106,33.0
79107,33.0
79108,33.0
79109,33.0
79110,33.0
79111,33.0
79112,29.0
79113,29.0
79114,29.0
79115,29.0
79116,29.0
79117,29.0
79118,29.0
79119,29.0
79120,49.0
79121,49.0
79122,49.0
79123,49.0
79124,49.0
79125,49.0
79126,49.0
79127,50.0
79128,18.0
79129,18.0
79130,18.0
79131,18.0
79132,18.0
79133,18.0
79134,18.0
79135,18.0
79136,46.0
79137,46.0
79138,46.0
79139,46.0
79140,46.0
79141,46.0
79142,46.0
79143,46.0
79144,36.0
79145,36.0
79146,36.0
79147,36.0
79148,36.0
79149,36.0
79150,36.0
79151,36.0
79152,55.0
79153,55.0
79154,55.0
79155,55.0
79156,55.0
79157,55.0
79158,55.0
79159,55.0
79160,43.0
79161,43.0
79162,43.0
79163,43.0
79164,43.0
79165,43.0
79166,43.0
79167,43.0
79168,22.0
79169,22.0
79170,22.0
79171,22.0
79172,22.0
79173,22.0
79174,22.0
79175,22.0
79176,14.0
79177,14.0
79178,14.0
79179,14.0
79180,14.0
79181,14.0
79182,14.0
79183,14.0
79184,16.0
79185,16.0
79186,16.0
79187,16.0
79188,16.0
79189,17.0
79190,17.0
79191,17.0
79192,53.0
79193,53.0
79194,53.0
79195,53.0
79196,53.0
79197,53.0
79198,53.0
79199,53.0
79200,45.0
79201,45.0
79202,45.0
79203,45.0
79204,45.0
79205,45.0
79206,45.0
79207,46.0
79208,48.0
79209,48.0
79210,48.0
79211,48.0
79212,48.0
79213,48.0
79214,48.0
79215,48.0
79216,53.0
79217,53.0
79218,53.0
79219,53.0
79220,53.0
79221,53.0
79222,53.0
79223,53.0
79224,55.0
79225,55.0
79226,55.0
79227,55.0
79228,55.0
79229,55.0
79230,55.0
79231,55.0
79232,51.0
79233,51.0
79234,51.0
79235,51.0
79236,51.0
79237,51.0
79238,51.0
79239,51.0
79240,52.0
79241,52.0
79242,52.0
79243,52.0
79244,52.0
79245,52.0
79246,52.0
79247,52.0
79248,20.0
79249,20.0
79250,20.0
79251,20.0
79252,20.0
79253,20.0
79254,20.0
79255,20.0
79256,40.0
79257,40.0
79258,40.0
79259,40.0
79260,40.0
79261,40.0
79262,41.0
79263,41.0
79264,42.0
79265,42.0
79266,42.0
79267,42.0
79268,42.0
79269,42.0
79270,42.0
79271,42.0
79272,36.0
79273,36.0
79274,36.0
79275,36.0
79276,36.0
79277,36.0
79278,36.0
79279,36.0
79280,18.0
79281,18.0
79282,18.0
79283,18.0
79284,18.0
79285,18.0
79286,18.0
79287,18.0
79288,40.0
79289,41.0
79290,41.0
79291,41.0
79292,41.0
79293,41.0
79294,41.0
79295,41.0
79296,33.0
79297,33.0
79298,33.0
79299,33.0
79300,33.0
79301,33.0
79302,33.0
79303,33.0
79304,42.0
79305,42.0
79306,43.0
79307,43.0
79308,43.0
79309,43.0
79310,43.0
79311,43.0
79312,32.0
79313,32.0
79314,32.0
79315,32.0
79316,100.0
79317,32.0
79318,32.0
79319,32.0
79320,31.0
79321,31.0
79322,31.0
79323,31.0
79324,31.0
79325,31.0
79326,31.0
79327,31.0
79328,54.0
79329,54.0
79330,54.0
79331,54.0
79332,54.0
79333,54.0
79334,54.0
79335,54.0
79336,54.0
79337,55.0
79338,55.0
79339,55.0
79340,55.0
79341,55.0
79342,55.0
79343,55.0
79344,32.0
79345,32.0
79346,32.0
79347,32.0
79348,32.0
79349,32.0
79350,32.0
79351,32.0
79352,20.0
79353,20.0
79354,20.0
79355,21.0
79356,21.0
79357,21.0
79358,21.0
79359,21.0
79360,33.0
79361,33.0
79362,33.0
79363,33.0
79364,33.0
79365,33.0
79366,33.0
79367,33.0
79368,24.0
79369,24.0
79370,24.0
79371,24.0
79372,24.0
79373,24.0
79374,24.0
79375,24.0
79376,22.0
79377,22.0
79378,22.0
79379,22.0
79380,22.0
79381,22.0
79382,22.0
79383,22.0
79384,28.0
79385,28.0
79386,28.0
79387,28.0
79388,28.0
79389,29.0
79390,29.0
79391,29.0
79392,39.0
79393,39.0
79394,39.0
79395,39.0
79396,39.0
79397,39.0
79398,39.0
79399,39.0
79400,30.0
79401,30.0
79402,30.0
79403,30.0
79404,30.0
79405,30.0
79406,30.0
79407,30.0
79408,48.0
79409,48.0
79410,48.0
79411,48.0
79412,48.0
79413,48.0
79414,49.0
79415,49.0
79416,27.0
79417,27.0
79418,27.0
79419,27.0
79420,27.0
79421,27.0
79422,27.0
79423,27.0
79424,28.0
79425,28.0
79426,28.0
79427,28.0
79428,28.0
79429,28.0
79430,28.0
79431,28.0
79432,49.0
79433,49.0
79434,49.0
79435,49.0
79436,49.0
79437,49.0
79438,49.0
79439,49.0
79440,19.0
79441,19.0
79442,19.0
79443,19.0
79444,19.0
79445,19.0
79446,19.0
79447,19.0
79448,24.0
79449,24.0
79450,24.0
79451,24.0
79452,24.0
79453,24.0
79454,24.0
79455,24.0
79456,47.0
79457,47.0
79458,47.0
79459,47.0
79460,47.0
79461,47.0
79462,47.0
79463,47.0
79464,44.0
79465,44.0
79466,45.0
79467,45.0
79468,45.0
79469,45.0
79470,45.0
79471,45.0
79472,56.0
79473,56.0
79474,56.0
79475,56.0
79476,56.0
79477,56.0
79478,56.0
79479,56.0
79480,41.0
79481,41.0
79482,41.0
79483,42.0
79484,42.0
79485,42.0
79486,42.0
79487,42.0
79488,39.0
79489,39.0
79490,39.0
79491,39.0
79492,39.0
79493,40.0
79494,40.0
79495,40.0
79496,24.0
79497,24.0
79498,24.0
79499,24.0
79500,24.0
79501,24.0
79502,24.0
79503,24.0
79504,19.0
79505,19.0
79506,19.0
79507,19.0
79508,19.0
79509,19.0
79510,19.0
79511,20.0
79512,33.0
79513,33.0
79514,33.0
79515,33.0
79516,33.0
79517,33.0
79518,33.0
79519,33.0
79520,26.0
79521,26.0
79522,26.0
79523,26.0
79524,26.0
79525,26.0
79526,26.0
79527,26.0
79528,23.0
79529,23.0
79530,23.0
79531,23.0
79532,23.0
79533,23.0
79534,23.0
79535,23.0
79536,48.0
79537,48.0
79538,48.0
79539,48.0
79540,48.0
79541,49.0
79542,49.0
79543,49.0
79544,20.0
79545,20.0
79546,20.0
79547,20.0
79548,20.0
79549,20.0
79550,20.0
79551,20.0
79552,24.0
79553,24.0
79554,24.0
79555,24.0
79556,24.0
79557,24.0
79558,24.0
79559,24.0
79560,42.0
79561,42.0
79562,42.0
79563,42.0
79564,42.0
79565,42.0
79566,42.0
79567,42.0
79568,44.0
79569,44.0
79570,44.0
79571,44.0
79572,44.0
79573,44.0
79574,44.0
79575,44.0
79576,15.0
79577,15.0
79578,15.0
79579,15.0
79580,15.0
79581,15.0
79582,15.0
79583,16.0
79584,18.0
79585,18.0
79586,18.0
79587,18.0
79588,19.0
79589,19.0
79590,19.0
79591,19.0
79592,15.0
79593,16.0
79594,16.0
79595,16.0
79596,16.0
79597,16.0
79598,16.0
79599,16.0
79600,40.0
79601,40.0
79602,41.0
79603,41.0
79604,41.0
79605,41.0
79606,41.0
79607,41.0
79608,44.0
79609,44.0
79610,44.0
79611,44.0
79612,44.0
79613,44.0
79614,44.0
79615,44.0
79616,46.0
79617,46.0
79618,46.0
79619,46.0
79620,46.0
79621,46.0
79622,46.0
79623,47.0
79624,39.0
79625,39.0
79626,39.0
79627,39.0
79628,39.0
79629,39.0
79630,39.0
79631,39.0
79632,29.0
79633,29.0
79634,29.0
79635,29.0
79636,29.0
79637,29.0
79638,29.0
79639,29.0
79640,41.0
79641,41.0
79642,41.0
79643,41.0
79644,41.0
79645,41.0
79646,41.0
79647,41.0
79648,45.0
79649,45.0
79650,45.0
79651,45.0
79652,45.0
79653,45.0
79654,45.0
79655,45.0
79656,39.0
79657,39.0
79658,39.0
79659,39.0
79660,39.0
79661,39.0
79662,39.0
79663,39.0
79664,31.0
79665,31.0
79666,31.0
79667,31.0
79668,31.0
79669,31.0
79670,31.0
79671,31.0
79672,31.0
79673,31.0
79674,31.0
79675,32.0
79676,32.0
79677,32.0
79678,32.0
79679,32.0
79680,49.0
79681,49.0
79682,49.0
79683,49.0
79684,49.0
79685,49.0
79686,49.0
79687,49.0
79688,43.0
79689,43.0
79690,43.0
79691,43.0
79692,43.0
79693,43.0
79694,43.0
79695,43.0
79696,22.0
79697,22.0
79698,22.0
79699,22.0
79700,22.0
79701,22.0
79702,22.0
79703,22.0
79704,38.0
79705,38.0
79706,38.0
79707,38.0
79708,38.0
79709,38.0
79710,38.0
79711,39.0
79712,20.0
79713,20.0
79714,20.0
79715,20.0
79716,20.0
79717,20.0
79718,20.0
79719,20.0
79720,44.0
79721,44.0
79722,44.0
79723,44.0
79724,44.0
79725,44.0
79726,44.0
79727,44.0
79728,21.0
79729,21.0
79730,21.0
79731,21.0
79732,21.0
79733,21.0
79734,21.0
79735,21.0
79736,33.0
79737,33.0
79738,33.0
79739,33.0
79740,34.0
79741,34.0
79742,34.0
79743,34.0
79744,34.0
79745,34.0
79746,34.0
79747,34.0
79748,34.0
79749,34.0
79750,34.0
79751,34.0
79752,16.0
79753,16.0
79754,16.0
79755,16.0
79756,16.0
79757,16.0
79758,16.0
79759,16.0
79760,41.0
79761,41.0
79762,41.0
79763,41.0
79764,41.0
79765,41.0
79766,41.0
79767,41.0
79768,21.0
79769,21.0
79770,21.0
79771,21.0
79772,21.0
79773,21.0
79774,21.0
79775,22.0
79776,54.0
79777,54.0
79778,54.0
79779,54.0
79780,54.0
79781,54.0
79782,55.0
79783,55.0
79784,33.0
79785,33.0
79786,33.0
79787,33.0
79788,33.0
79789,33.0
79790,33.0
79791,33.0
79792,38.0
79793,38.0
79794,38.0
79795,38.0
79796,38.0
79797,38.0
79798,38.0
79799,38.0
79800,24.0
79801,24.0
79802,24.0
79803,24.0
79804,24.0
79805,24.0
79806,24.0
79807,24.0
79808,19.0
79809,20.0
79810,20.0
79811,20.0
79812,20.0
79813,20.0
79814,20.0
79815,20.0
79816,23.0
79817,23.0
79818,23.0
79819,23.0
79820,23.0
79821,23.0
79822,23.0
79823,23.0
79824,27.0
79825,27.0
79826,27.0
79827,27.0
79828,27.0
79829,27.0
79830,27.0
79831,27.0
79832,33.0
79833,33.0
79834,33.0
79835,33.0
79836,33.0
79837,33.0
79838,33.0
79839,34.0
79840,40.0
79841,40.0
79842,40.0
79843,40.0
79844,40.0
79845,40.0
79846,40.0
79847,40.0
79848,19.0
79849,19.0
79850,19.0
79851,19.0
79852,19.0
79853,20.0
79854,20.0
79855,20.0
79856,47.0
79857,47.0
79858,47.0
79859,47.0
79860,47.0
79861,47.0
79862,47.0
79863,47.0
79864,21.0
79865,21.0
79866,21.0
79867,21.0
79868,21.0
79869,21.0
79870,21.0
79871,21.0
79872,34.0
79873,34.0
79874,34.0
79875,34.0
79876,34.0
79877,34.0
79878,34.0
79879,34.0
79880,40.0
79881,40.0
79882,40.0
79883,40.0
79884,40.0
79885,40.0
79886,40.0
79887,40.0
79888,23.0
79889,23.0
79890,23.0
79891,23.0
79892,23.0
79893,23.0
79894,23.0
79895,23.0
79896,34.0
79897,34.0
79898,34.0
79899,34.0
79900,34.0
79901,35.0
79902,35.0
79903,35.0
79904,40.0
79905,40.0
79906,40.0
79907,40.0
79908,40.0
79909,40.0
79910,40.0
79911,40.0
79912,53.0
79913,53.0
79914,53.0
79915,53.0
79916,53.0
79917,53.0
79918,53.0
79919,53.0
79920,51.0
79921,52.0
79922,52.0
79923,52.0
79924,52.0
79925,52.0
79926,52.0
79927,52.0
79928,38.0
79929,38.0
79930,38.0
79931,38.0
79932,38.0
79933,38.0
79934,38.0
79935,39.0
79936,24.0
79937,24.0
79938,24.0
79939,24.0
79940,24.0
79941,24.0
79942,24.0
79943,24.0
79944,35.0
79945,35.0
79946,35.0
79947,35.0
79948,35.0
79949,35.0
79950,35.0
79951,35.0
79952,51.0
79953,51.0
79954,51.0
79955,51.0
79956,51.0
79957,51.0
79958,51.0
79959,51.0
79960,43.0
79961,43.0
79962,43.0
79963,43.0
79964,43.0
79965,43.0
79966,43.0
79967,43.0
79968,41.0
79969,41.0
79970,41.0
79971,41.0
79972,41.0
79973,41.0
79974,41.0
79975,41.0
79976,33.0
79977,33.0
79978,33.0
79979,33.0
79980,33.0
79981,33.0
79982,33.0
79983,33.0
79984,14.0
79985,14.0
79986,14.0
79987,14.0
79988,14.0
79989,14.0
79990,14.0
79991,14.0
79992,54.0
79993,54.0
79994,54.0
79995,55.0
79996,55.0
79997,55.0
79998,55.0
79999,55.0
80000,25.0
80001,25.0
80002,25.0
80003,25.0
80004,25.0
80005,25.0
80006,25.0
80007,25.0
80008,43.0
80009,43.0
80010,43.0
80011,43.0
80012,43.0
80013,43.0
80014,43.0
80015,43.0
80016,37.0
80017,37.0
80018,37.0
80019,37.0
80020,37.0
80021,37.0
80022,37.0
80023,37.0
80024,44.0
80025,44.0
80026,44.0
80027,44.0
80028,44.0
80029,44.0
80030,44.0
80031,44.0
80032,26.0
80033,26.0
80034,26.0
80035,26.0
80036,27.0
80037,27.0
80038,27.0
80039,27.0
80040,30.0
80041,30.0
80042,30.0
80043,30.0
80044,30.0
80045,30.0
80046,30.0
80047,30.0
80048,37.0
80049,37.0
80050,38.0
80051,38.0
80052,38.0
80053,38.0
80054,38.0
80055,38.0
80056,15.0
80057,15.0
80058,15.0
80059,15.0
80060,15.0
80061,15.0
80062,15.0
80063,15.0
80064,23.0
80065,23.0
80066,23.0
80067,23.0
80068,23.0
80069,23.0
80070,24.0
80071,24.0
80072,36.0
80073,36.0
80074,36.0
80075,36.0
80076,36.0
80077,36.0
80078,36.0
80079,36.0
80080,26.0
80081,26.0
80082,26.0
80083,26.0
80084,26.0
80085,26.0
80086,26.0
80087,26.0
80088,15.0
80089,15.0
80090,15.0
80091,15.0
80092,15.0
80093,15.0
80094,15.0
80095,15.0
80096,15.0
80097,15.0
80098,15.0
80099,15.0
80100,15.0
80101,15.0
80102,15.0
80103,15.0
80104,27.0
80105,27.0
80106,27.0
