,Amount_invested_monthly
93075,20.23884608
93076,20.23884608
93077,20.23884608
93078,20.23884608
93079,20.23884608
93080,70.75494162
93081,70.75494162
93082,70.75494162
93083,70.75494162
93084,70.75494162
93085,70.75494162
93086,70.75494162
93087,70.75494162
93088,15.64902666
93089,78.53161721
93090,19.07959915
93091,66.30878472
93092,111.8669274
93093,43.15748356
93094,119.1320186
93095,71.07795364
93096,31.32076355
93097,31.32076355
93098,31.32076355
93099,31.32076355
93100,31.32076355
93101,31.32076355
93102,31.32076355
93103,31.32076355
93104,14.64827818
93105,14.64827818
93106,14.64827818
93107,14.64827818
93108,14.64827818
93109,14.64827818
93110,14.64827818
93111,14.64827818
93112,40.49890325
93113,40.49890325
93114,40.49890325
93115,40.49890325
93116,40.49890325
93117,40.49890325
93118,40.49890325
93119,40.49890325
93120,57.00581853
93121,57.00581853
93122,57.00581853
93123,57.00581853
93124,57.00581853
93125,57.00581853
93126,57.00581853
93127,57.00581853
93128,90.70225496
93129,681.7118696
93130,407.7983302
93131,355.4892422
93132,1055.680547
93133,339.122553
93134,573.3543433
93135,726.3074412
93136,38.57068532
93137,38.57068532
93138,38.57068532
93139,38.57068532
93140,38.57068532
93141,38.57068532
93142,38.57068532
93143,38.57068532
93144,48.82022189
93145,157.6507898
93146,161.7491754
93147,333.4861806
93148,63.03385442
93149,175.1050566
93150,804.3436744
93151,554.9267062
93152,20.73593826
93153,20.73593826
93154,20.73593826
93155,20.73593826
93156,20.73593826
93157,20.73593826
93158,20.73593826
93159,20.73593826
93160,25.12589171
93161,25.12589171
93162,25.12589171
93163,25.12589171
93164,25.12589171
93165,25.12589171
93166,25.12589171
93167,25.12589171
93168,23.59401089
93169,23.59401089
93170,23.59401089
93171,23.59401089
93172,23.59401089
93173,23.59401089
93174,23.59401089
93175,23.59401089
93176,93.98385748
93177,93.98385748
93178,93.98385748
93179,93.98385748
93180,93.98385748
93181,93.98385748
93182,93.98385748
93183,93.98385748
93184,294.1548771
93185,124.1447707
93186,349.1259266
93187,78.53892928
93188,179.4468437
93189,241.3188527
93190,420.8238204
93191,188.7932807
93192,23.20936858
93193,91.46937625
93194,48.95254928
93195,57.19765121
93196,67.64044649
93197,64.19068174
93198,89.2137428
93199,26.1157173
93200,39.24773986
93201,39.24773986
93202,39.24773986
93203,39.24773986
93204,39.24773986
93205,39.24773986
93206,39.24773986
93207,39.24773986
93208,47.82296083
93209,47.82296083
93210,47.82296083
93211,47.82296083
93212,47.82296083
93213,47.82296083
93214,47.82296083
93215,47.82296083
93216,89.18704271
93217,89.18704271
93218,89.18704271
93219,89.18704271
93220,89.18704271
93221,89.18704271
93222,89.18704271
93223,89.18704271
93224,130.2237072
93225,130.2237072
93226,130.2237072
93227,130.2237072
93228,130.2237072
93229,130.2237072
93230,130.2237072
93231,130.2237072
93232,83.60567625
93233,83.60567625
93234,83.60567625
93235,83.60567625
93236,83.60567625
93237,83.60567625
93238,83.60567625
93239,83.60567625
93240,22.3401421
93241,22.3401421
93242,22.3401421
93243,22.3401421
93244,22.3401421
93245,22.3401421
93246,22.3401421
93247,22.3401421
93248,53.2722815
93249,53.2722815
93250,53.2722815
93251,53.2722815
93252,53.2722815
93253,53.2722815
93254,53.2722815
93255,53.2722815
93256,40.75376859
93257,40.75376859
93258,40.75376859
93259,40.75376859
93260,40.75376859
93261,40.75376859
93262,40.75376859
93263,40.75376859
93264,70.02316908
93265,70.02316908
93266,70.02316908
93267,70.02316908
93268,70.02316908
93269,70.02316908
93270,70.02316908
93271,70.02316908
93272,87.75858942
93273,87.76093207
93274,55.44106581
93275,31.43481479
93276,63.90877176
93277,64.47981427
93278,12.89551331
93279,39.93703316
93280,576.9941745
93281,258.8571771
93282,283.9071308
93283,238.1364457
93284,103.5101413
93285,132.9489354
93286,351.8145319
93287,265.2921775
93288,81.97523035
93289,119.0247585
93290,108.7050889
93291,197.6696531
93292,177.5737479
93293,745.1465667
93294,512.1374741
93295,228.4190316
93296,81.43574254
93297,81.43574254
93298,81.43574254
93299,81.43574254
93300,81.43574254
93301,81.43574254
93302,81.43574254
93303,81.43574254
93304,70.77995476
93305,70.77995476
93306,70.77995476
93307,70.77995476
93308,70.77995476
93309,70.77995476
93310,70.77995476
93311,70.77995476
93312,68.94093923
93313,68.94093923
93314,68.94093923
93315,68.94093923
93316,68.94093923
93317,68.94093923
93318,68.94093923
93319,68.94093923
93320,246.4642302
93321,54.07070967
93322,175.9298018
93323,40.46812987
93324,53.14704669
93325,67.76572953
93326,141.2707663
93327,61.58239489
93328,208.9190666
93329,68.14592907
93330,79.29622738
93331,266.6551846
93332,29.05915825
93333,77.07113881
93334,122.9221665
93335,92.39593418
93336,95.50439158
93337,232.2092669
93338,173.3448888
93339,829.7794766
93340,139.176899
93341,180.6629251
93342,251.9303947
93343,163.0927077
93344,83.90110022
93345,83.90110022
93346,83.90110022
93347,83.90110022
93348,83.90110022
93349,83.90110022
93350,83.90110022
93351,83.90110022
93352,20.50531961
93353,20.50531961
93354,20.50531961
93355,20.50531961
93356,20.50531961
93357,20.50531961
93358,20.50531961
93359,20.50531961
93360,38.73862948
93361,38.73862948
93362,38.73862948
93363,38.73862948
93364,38.73862948
93365,38.73862948
93366,38.73862948
93367,38.73862948
93368,211.7686051
93369,226.3496748
93370,181.3852508
93371,134.4680075
93372,101.6232725
93373,573.7722321
93374,517.1323864
93375,173.6998509
93376,33.17489032
93377,33.17489032
93378,33.17489032
93379,33.17489032
93380,33.17489032
93381,33.17489032
93382,33.17489032
93383,33.17489032
93384,191.4390359
93385,268.0083183
93386,144.2454857
93387,396.4476996
93388,187.6300289
93389,371.2656788
93390,430.9666264
93391,143.4814591
93392,39.73797958
93393,39.73797958
93394,39.73797958
93395,39.73797958
93396,39.73797958
93397,39.73797958
93398,39.73797958
93399,39.73797958
93400,39.2644264
93401,39.2644264
93402,39.2644264
93403,39.2644264
93404,39.2644264
93405,39.2644264
93406,39.2644264
93407,39.2644264
93408,10.74448184
93409,10.74448184
93410,10.74448184
93411,10.74448184
93412,10.74448184
93413,10.74448184
93414,10.74448184
93415,10.74448184
93416,302.0948655
93417,299.0073667
93418,369.0186647
93419,95.48723452
93420,171.2269906
93421,79.00466322
93422,269.7638786
93423,604.4922495
93424,54.01544088
93425,54.01544088
93426,54.01544088
93427,54.01544088
93428,54.01544088
93429,54.01544088
93430,54.01544088
93431,54.01544088
93432,114.5483584
93433,23.28362313
93434,122.0757516
93435,49.82407843
93436,74.19415344
93437,71.56128118
93438,180.8301565
93439,181.6531013
93440,42.12285956
93441,42.12285956
93442,42.12285956
93443,42.12285956
93444,42.12285956
93445,42.12285956
93446,42.12285956
93447,42.12285956
93448,97.97803373
93449,97.97803373
93450,97.97803373
93451,97.97803373
93452,97.97803373
93453,97.97803373
93454,97.97803373
93455,97.97803373
93456,73.38909646
93457,73.38909646
93458,73.38909646
93459,73.38909646
93460,73.38909646
93461,73.38909646
93462,73.38909646
93463,73.38909646
93464,72.58866917
93465,72.58866917
93466,72.58866917
93467,72.58866917
93468,72.58866917
93469,72.58866917
93470,72.58866917
93471,72.58866917
93472,31.19225387
93473,31.19225387
93474,31.19225387
93475,31.19225387
93476,31.19225387
93477,31.19225387
93478,31.19225387
93479,31.19225387
93480,124.2075271
93481,124.2075271
93482,124.2075271
93483,124.2075271
93484,124.2075271
93485,124.2075271
93486,124.2075271
93487,124.2075271
93488,43.39249157
93489,43.39249157
93490,43.39249157
93491,43.39249157
93492,43.39249157
93493,43.39249157
93494,43.39249157
93495,43.39249157
93496,65.94013679
93497,65.94013679
93498,65.94013679
93499,65.94013679
93500,65.94013679
93501,65.94013679
93502,65.94013679
93503,65.94013679
93504,76.70595907
93505,76.70595907
93506,76.70595907
93507,76.70595907
93508,76.70595907
93509,76.70595907
93510,76.70595907
93511,76.70595907
93512,26.02442925
93513,26.02442925
93514,26.02442925
93515,26.02442925
93516,26.02442925
93517,26.02442925
93518,26.02442925
93519,26.02442925
93520,29.47532418
93521,25.42509872
93522,61.28991819
93523,47.77128658
93524,168.1095951
93525,58.72813319
93526,118.4551299
93527,152.1661268
93528,36.75429122
93529,36.75429122
93530,36.75429122
93531,36.75429122
93532,36.75429122
93533,36.75429122
93534,36.75429122
93535,36.75429122
93536,28.39515581
93537,28.39515581
93538,28.39515581
93539,28.39515581
93540,28.39515581
93541,28.39515581
93542,28.39515581
93543,28.39515581
93544,26.68726877
93545,26.68726877
93546,26.68726877
93547,26.68726877
93548,26.68726877
93549,26.68726877
93550,26.68726877
93551,26.68726877
93552,43.96644428
93553,43.96644428
93554,43.96644428
93555,43.96644428
93556,43.96644428
93557,43.96644428
93558,43.96644428
93559,43.96644428
93560,30.04451014
93561,30.04451014
93562,30.04451014
93563,30.04451014
93564,30.04451014
93565,30.04451014
93566,30.04451014
93567,30.04451014
93568,74.53915893
93569,74.53915893
93570,74.53915893
93571,74.53915893
93572,74.53915893
93573,74.53915893
93574,74.53915893
93575,74.53915893
93576,35.10669896
93577,35.10669896
93578,35.10669896
93579,35.10669896
93580,35.10669896
93581,35.10669896
93582,35.10669896
93583,35.10669896
93584,154.860844
93585,145.8405511
93586,34.97076882
93587,176.7972587
93588,37.2898514
93589,69.26967085
93590,83.41122365
93591,45.10212879
93592,35.10347977
93593,35.10347977
93594,35.10347977
93595,35.10347977
93596,35.10347977
93597,35.10347977
93598,35.10347977
93599,35.10347977
93600,80.59227045
93601,80.59227045
93602,80.59227045
93603,80.59227045
93604,80.59227045
93605,80.59227045
93606,80.59227045
93607,80.59227045
93608,68.30774643
93609,53.6520047
93610,217.8693407
93611,158.7772575
93612,60.2877314
93613,264.1156037
93614,104.0623091
93615,50.36966255
93616,145.9713844
93617,145.9713844
93618,145.9713844
93619,145.9713844
93620,145.9713844
93621,145.9713844
93622,145.9713844
93623,145.9713844
93624,110.7458309
93625,322.0106728
93626,63.71193005
93627,73.30346379
93628,282.0855347
93629,60.67121013
93630,237.7951206
93631,89.42679897
93632,29.01825206
93633,29.01825206
93634,29.01825206
93635,29.01825206
93636,29.01825206
93637,29.01825206
93638,29.01825206
93639,29.01825206
93640,32.52427963
93641,48.05968588
93642,48.39229455
93643,33.81641915
93644,30.44562096
93645,39.6549203
93646,25.73360633
93647,24.10240942
93648,103.3870909
93649,337.1385455
93650,586.3458027
93651,171.0045901
93652,383.5079875
93653,245.0484315
93654,240.0922922
93655,162.2035663
93656,31.1316716
93657,31.1316716
93658,31.1316716
93659,31.1316716
93660,31.1316716
93661,31.1316716
93662,31.1316716
93663,31.1316716
93664,37.10624574
93665,37.10624574
93666,37.10624574
93667,37.10624574
93668,37.10624574
93669,37.10624574
93670,37.10624574
93671,37.10624574
93672,145.7820013
93673,100.417837
93674,44.83371849
93675,61.9773739
93676,175.0842807
93677,61.54530132
93678,142.1695709
93679,100.9945971
93680,28.24311986
93681,28.24311986
93682,28.24311986
93683,28.24311986
93684,28.24311986
93685,28.24311986
93686,28.24311986
93687,28.24311986
93688,142.3197888
93689,142.3197888
93690,142.3197888
93691,142.3197888
93692,142.3197888
93693,142.3197888
93694,142.3197888
93695,142.3197888
93696,26.29719474
93697,26.29719474
93698,26.29719474
93699,26.29719474
93700,26.29719474
93701,26.29719474
93702,26.29719474
93703,26.29719474
93704,56.35217329
93705,56.35217329
93706,56.35217329
93707,56.35217329
93708,56.35217329
93709,56.35217329
93710,56.35217329
93711,56.35217329
93712,181.573759
93713,181.573759
93714,181.573759
93715,181.573759
93716,181.573759
93717,181.573759
93718,181.573759
93719,181.573759
93720,55.51511556
93721,55.51511556
93722,55.51511556
93723,55.51511556
93724,55.51511556
93725,55.51511556
93726,55.51511556
93727,55.51511556
93728,24.07760701
93729,24.07760701
93730,24.07760701
93731,24.07760701
93732,24.07760701
93733,24.07760701
93734,24.07760701
93735,24.07760701
93736,108.3717169
93737,380.8588622
93738,414.9937871
93739,148.5090104
93740,456.9218508
93741,125.5073272
93742,59.86046756
93743,33.9122136
93744,51.65392203
93745,51.65392203
93746,51.65392203
93747,51.65392203
93748,51.65392203
93749,51.65392203
93750,51.65392203
93751,51.65392203
93752,0.0
93753,0.0
93754,0.0
93755,0.0
93756,0.0
93757,0.0
93758,0.0
93759,0.0
93760,63.4416016
93761,63.4416016
93762,63.4416016
93763,63.4416016
93764,63.4416016
93765,63.4416016
93766,63.4416016
93767,63.4416016
93768,56.42864563
93769,56.42864563
93770,56.42864563
93771,56.42864563
93772,56.42864563
93773,56.42864563
93774,56.42864563
93775,56.42864563
93776,53.73681801
93777,53.73681801
93778,53.73681801
93779,53.73681801
93780,53.73681801
93781,53.73681801
93782,53.73681801
93783,53.73681801
93784,101.7239985
93785,101.7239985
93786,101.7239985
93787,101.7239985
93788,101.7239985
93789,101.7239985
93790,101.7239985
93791,101.7239985
93792,34.14097963
93793,34.14097963
93794,34.14097963
93795,34.14097963
93796,34.14097963
93797,34.14097963
93798,34.14097963
93799,34.14097963
93800,62.93524117
93801,62.93524117
93802,62.93524117
93803,62.93524117
93804,62.93524117
93805,62.93524117
93806,62.93524117
93807,62.93524117
93808,29.89643667
93809,29.89643667
93810,29.89643667
93811,29.89643667
93812,29.89643667
93813,29.89643667
93814,29.89643667
93815,29.89643667
93816,23.81356274
93817,77.86650544
93818,161.9240655
93819,55.19827176
93820,172.4975118
93821,79.70851281
93822,110.7128497
93823,27.09546533
93824,175.0766842
93825,160.914116
93826,43.30401939
93827,118.1232593
93828,50.56064494
93829,137.6571839
93830,39.0857651
93831,114.8314521
93832,38.37118206
93833,38.37118206
93834,38.37118206
93835,38.37118206
93836,38.37118206
93837,38.37118206
93838,38.37118206
93839,38.37118206
93840,59.24439779
93841,59.24439779
93842,59.24439779
93843,59.24439779
93844,59.24439779
93845,59.24439779
93846,59.24439779
93847,59.24439779
93848,42.05528629
93849,42.05528629
93850,42.05528629
93851,42.05528629
93852,42.05528629
93853,42.05528629
93854,42.05528629
93855,42.05528629
93856,431.8954473
93857,313.3029776
93858,513.3381325
93859,210.484236
93860,183.7704199
93861,50.48268527
93862,313.1381183
93863,139.0060877
93864,384.4324946
93865,147.7337729
93866,229.7953032
93867,99.10637641
93868,101.7740641
93869,144.2467611
93870,99.36081271
93871,50.36181722
93872,50.43284203
93873,50.43284203
93874,50.43284203
93875,50.43284203
93876,50.43284203
93877,50.43284203
93878,50.43284203
93879,50.43284203
93880,56.91616196
93881,56.91616196
93882,56.91616196
93883,56.91616196
93884,56.91616196
93885,56.91616196
93886,56.91616196
93887,56.91616196
93888,19.02935207
93889,170.0759521
93890,62.36695125
93891,180.082135
93892,102.5123354
93893,24.82869282
93894,171.89932
93895,79.22314055
93896,21.14339443
93897,21.14339443
93898,21.14339443
93899,21.14339443
93900,21.14339443
93901,21.14339443
93902,21.14339443
93903,21.14339443
