,Changed_Credit_Limit
62369,11.52
62370,11.52
62371,11.52
62372,11.52
62373,10.52
62374,11.52
62375,11.52
62376,7.39
62377,6.39
62378,6.39
62379,6.39
62380,6.39
62381,6.39
62382,6.39
62383,6.39
62384,9.77
62385,8.77
62386,8.77
62387,8.77
62388,11.77
62389,5.77
62390,13.77
62391,6.77
62392,11.24
62393,8.24
62394,8.24
62395,8.24
62396,8.24
62397,6.24
62398,8.24
62399,8.24
62400,3.03
62401,3.03
62402,3.03
62403,3.03
62404,3.03
62405,3.03
62406,3.03
62407,3.03
62408,3.66
62409,3.66
62410,3.66
62411,3.66
62412,4.66
62413,10.66
62414,3.66
62415,3.66
62416,9.91
62417,9.91
62418,8.91
62419,9.91
62420,16.91
62421,9.91
62422,9.91
62423,9.91
62424,11.78
62425,11.78
62426,11.78
62427,11.78
62428,11.78
62429,11.78
62430,11.78
62431,11.78
62432,10.32
62433,10.32
62434,10.32
62435,10.32
62436,10.32
62437,10.32
62438,10.32
62439,10.32
62440,3.02
62441,3.02
62442,3.02
62443,3.02
62444,3.02
62445,3.02
62446,3.02
62447,3.02
62448,8.91
62449,11.91
62450,8.91
62451,8.91
62452,6.91
62453,8.91
62454,13.91
62455,8.91
62456,7.85
62457,7.85
62458,7.85
62459,7.85
62460,7.85
62461,7.85
62462,1.85
62463,7.85
62464,15.35
62465,15.35
62466,15.35
62467,15.35
62468,15.35
62469,19.35
62470,15.35
62471,15.35
62472,9.03
62473,9.03
62474,9.03
62475,9.03
62476,9.03
62477,9.03
62478,9.03
62479,9.03
62480,3.48
62481,8.48
62482,1.48
62483,1.48
62484,1.48
62485,1.48
62486,1.48
62487,4.48
62488,11.69
62489,11.69
62490,8.69
62491,11.69
62492,11.69
62493,11.69
62494,11.69
62495,11.69
62496,4.44
62497,4.44
62498,4.44
62499,4.44
62500,4.44
62501,4.44
62502,4.44
62503,4.44
62504,8.96
62505,2.96
62506,2.96
62507,8.96
62508,2.96
62509,2.96
62510,2.96
62511,2.96
62512,8.01
62513,8.01
62514,8.01
62515,8.01
62516,8.01
62517,8.01
62518,4.01
62519,8.01
62520,8.46
62521,8.46
62522,8.46
62523,8.46
62524,8.46
62525,8.46
62526,8.46
62527,8.46
62528,6.67
62529,9.67
62530,6.67
62531,6.67
62532,6.67
62533,6.67
62534,6.67
62535,5.67
62536,4.26
62537,4.26
62538,4.26
62539,4.26
62540,4.26
62541,4.26
62542,4.26
62543,4.26
62544,3.76
62545,3.76
62546,3.76
62547,3.76
62548,3.76
62549,3.76
62550,3.76
62551,3.76
62552,14.64
62553,16.64
62554,11.64
62555,17.64
62556,11.64
62557,9.64
62558,11.64
62559,11.64
62560,2.26
62561,2.26
62562,2.26
62563,2.26
62564,2.26
62565,2.26
62566,4.26
62567,2.26
62568,2.97
62569,2.97
62570,2.97
62571,2.97
62572,2.97
62573,2.97
62574,2.97
62575,2.97
62576,18.13
62577,18.13
62578,18.13
62579,18.13
62580,18.13
62581,18.13
62582,18.13
62583,18.13
62584,0.8
62585,0.8
62586,0.8
62587,0.8
62588,0.8
62589,0.8
62590,0.8
62591,0.8
62592,5.31
62593,5.31
62594,5.31
62595,5.31
62596,5.31
62597,5.31
62598,5.31
62599,5.31
62600,23.83
62601,23.83
62602,21.83
62603,23.83
62604,23.83
62605,23.83
62606,23.83
62607,24.83
62608,10.29
62609,10.29
62610,10.29
62611,10.29
62612,10.29
62613,10.29
62614,10.29
62615,10.29
62616,0.92
62617,0.92
62618,0.92
62619,0.92
62620,0.92
62621,0.92
62622,0.92
62623,0.92
62624,2.59
62625,2.59
62626,2.59
62627,2.59
62628,2.59
62629,2.59
62630,2.59
62631,2.59
62632,22.98
62633,22.98
62634,22.98
62635,22.98
62636,22.98
62637,22.98
62638,24.98
62639,22.98
62640,14.09
62641,15.09
62642,10.09
62643,15.09
62644,15.09
62645,15.09
62646,15.09
62647,20.09
62648,19.38
62649,19.38
62650,19.38
62651,19.38
62652,19.38
62653,19.38
62654,22.38
62655,19.38
62656,4.88
62657,4.88
62658,4.88
62659,4.88
62660,4.88
62661,4.88
62662,4.88
62663,4.88
62664,24.07
62665,23.07
62666,19.07
62667,23.07
62668,18.07
62669,23.07
62670,23.07
62671,23.07
62672,5.58
62673,5.58
62674,5.58
62675,5.58
62676,5.58
62677,2.58
62678,5.58
62679,2.58
62680,19.98
62681,19.98
62682,19.98
62683,12.98
62684,19.98
62685,19.98
62686,19.98
62687,19.98
62688,17.75
62689,17.75
62690,17.75
62691,17.75
62692,19.75
62693,17.75
62694,17.75
62695,17.75
62696,7.5
62697,7.5
62698,7.5
62699,7.5
62700,7.5
62701,7.5
62702,7.5
62703,7.5
62704,11.63
62705,11.63
62706,11.63
62707,5.63
62708,11.63
62709,11.63
62710,11.63
62711,11.63
62712,11.49
62713,11.49
62714,11.49
62715,11.49
62716,16.49
62717,11.49
62718,11.49
62719,11.49
62720,10.26
62721,10.26
62722,7.26
62723,4.26
62724,10.26
62725,10.26
62726,17.26
62727,10.26
62728,5.77
62729,5.77
62730,5.77
62731,5.77
62732,5.77
62733,5.77
62734,5.77
62735,5.77
62736,16.96
62737,21.96
62738,16.96
62739,20.96
62740,19.96
62741,15.96
62742,16.96
62743,16.96
62744,4.52
62745,4.52
62746,4.52
62747,4.52
62748,4.52
62749,4.52
62750,4.52
62751,4.52
62752,14.49
62753,14.49
62754,14.49
62755,14.49
62756,14.49
62757,14.49
62758,9.49
62759,14.49
62760,7.11
62761,7.11
62762,7.11
62763,7.11
62764,7.11
62765,7.11
62766,2.11
62767,7.11
62768,9.08
62769,9.08
62770,9.08
62771,9.08
62772,3.08
62773,9.08
62774,9.08
62775,5.08
62776,18.83
62777,18.83
62778,18.83
62779,18.83
62780,18.83
62781,18.83
62782,18.83
62783,18.83
62784,5.42
62785,5.42
62786,5.42
62787,5.42
62788,5.42
62789,5.42
62790,5.42
62791,5.42
62792,17.91
62793,17.91
62794,17.91
62795,17.91
62796,17.91
62797,17.91
62798,17.91
62799,17.91
62800,5.3
62801,8.3
62802,8.3
62803,8.3
62804,8.3
62805,8.3
62806,8.3
62807,8.3
62808,6.75
62809,6.75
62810,6.75
62811,6.75
62812,6.75
62813,6.75
62814,6.75
62815,6.75
62816,8.16
62817,8.16
62818,8.16
62819,8.16
62820,3.16
62821,8.16
62822,8.16
62823,8.16
62824,3.72
62825,12.72
62826,7.72
62827,7.72
62828,12.72
62829,7.72
62830,7.72
62831,2.72
62832,16.38
62833,18.38
62834,16.38
62835,16.38
62836,16.38
62837,16.38
62838,16.38
62839,16.38
62840,5.03
62841,3.03
62842,5.03
62843,5.03
62844,5.03
62845,0.03
62846,5.03
62847,7.03
62848,9.45
62849,9.45
62850,9.45
62851,9.45
62852,9.45
62853,9.45
62854,9.45
62855,9.45
62856,9.92
62857,11.92
62858,9.92
62859,9.92
62860,9.92
62861,9.92
62862,9.92
62863,9.92
62864,4.13
62865,4.13
62866,4.13
62867,2.13
62868,4.13
62869,4.13
62870,4.13
62871,3.13
62872,6.66
62873,6.66
62874,12.66
62875,6.66
62876,6.66
62877,6.66
62878,6.66
62879,6.66
62880,11.69
62881,11.69
62882,11.69
62883,11.69
62884,11.69
62885,11.69
62886,11.69
62887,11.69
62888,7.38
62889,7.38
62890,7.38
62891,7.38
62892,7.38
62893,7.38
62894,7.38
62895,7.38
62896,4.39
62897,4.39
62898,4.39
62899,4.39
62900,4.39
62901,4.39
62902,4.39
62903,4.39
62904,18.75
62905,18.75
62906,18.75
62907,18.75
62908,18.75
62909,16.75
62910,18.75
62911,18.75
62912,6.1
62913,6.1
62914,6.1
62915,6.1
62916,6.1
62917,4.1
62918,12.1
62919,6.1
62920,20.41
62921,13.41
62922,13.41
62923,13.41
62924,18.41
62925,13.41
62926,14.41
62927,13.41
62928,10.46
62929,10.46
62930,10.46
62931,10.46
62932,10.46
62933,5.46
62934,10.46
62935,10.46
62936,16.24
62937,16.24
62938,22.24
62939,16.24
62940,16.24
62941,16.24
62942,12.24
62943,16.24
62944,11.8
62945,11.8
62946,11.8
62947,11.8
62948,11.8
62949,11.8
62950,11.8
62951,11.8
62952,8.82
62953,8.82
62954,8.82
62955,8.82
62956,8.82
62957,8.82
62958,8.82
62959,8.82
62960,8.21
62961,12.21
62962,19.21
62963,17.21
62964,12.21
62965,12.21
62966,12.21
62967,12.21
62968,26.7
62969,19.7
62970,19.7
62971,19.7
62972,16.7
62973,19.7
62974,19.7
62975,19.7
62976,7.81
62977,7.81
62978,7.81
62979,7.81
62980,7.81
62981,7.81
62982,7.81
62983,7.81
62984,7.3
62985,7.3
62986,7.3
62987,7.3
62988,7.3
62989,13.3
62990,7.3
62991,8.3
62992,1.51
62993,1.51
62994,1.51
62995,1.51
62996,1.51
62997,1.51
62998,1.51
62999,1.51
63000,11.23
63001,11.23
63002,11.23
63003,11.23
63004,11.23
63005,11.23
63006,11.23
63007,11.23
63008,10.31
63009,10.31
63010,10.31
63011,10.31
63012,10.31
63013,10.31
63014,10.31
63015,10.31
63016,13.77
63017,13.77
63018,11.77
63019,13.77
63020,17.77
63021,13.77
63022,14.77
63023,13.77
63024,9.85
63025,9.85
63026,9.85
63027,6.85
63028,9.85
63029,9.85
63030,9.85
63031,9.85
63032,11.83
63033,11.83
63034,11.83
63035,4.83
63036,11.83
63037,11.83
63038,11.83
63039,11.83
63040,12.33
63041,12.33
63042,12.33
63043,12.33
63044,12.33
63045,12.33
63046,12.33
63047,12.33
63048,28.4
63049,28.4
63050,28.4
63051,28.4
63052,28.4
63053,35.4
63054,33.4
63055,28.4
63056,10.6
63057,10.6
63058,10.6
63059,10.6
63060,10.6
63061,10.6
63062,10.6
63063,10.6
63064,2.16
63065,2.16
63066,2.16
63067,2.16
63068,2.16
63069,2.16
63070,2.16
63071,2.16
63072,3.33
63073,3.33
63074,3.33
63075,3.33
63076,3.33
63077,3.33
63078,3.33
63079,3.33
63080,9.97
63081,9.97
63082,9.97
63083,9.97
63084,9.97
63085,9.97
63086,9.97
63087,9.97
63088,4.2
63089,4.2
63090,4.2
63091,10.2
63092,4.2
63093,4.2
63094,4.2
63095,4.2
63096,16.54
63097,16.54
63098,16.54
63099,16.54
63100,16.54
63101,16.54
63102,16.54
63103,16.54
63104,3.24
63105,3.24
63106,3.24
63107,3.24
63108,3.24
63109,3.24
63110,3.24
63111,3.24
63112,19.35
63113,19.35
63114,19.35
63115,15.35
63116,19.35
63117,19.35
63118,19.35
63119,19.35
63120,16.22
63121,16.22
63122,18.22
63123,16.22
63124,16.22
63125,13.22
63126,16.22
63127,16.22
63128,9.48
63129,9.48
63130,9.48
63131,9.48
63132,9.48
63133,9.48
63134,9.48
63135,9.48
63136,10.69
63137,10.69
63138,10.69
63139,8.69
63140,10.69
63141,10.69
63142,7.69
63143,10.69
63144,14.17
63145,8.17
63146,8.17
63147,8.17
63148,8.17
63149,8.17
63150,8.17
63151,14.17
63152,15.19
63153,15.19
63154,15.19
63155,15.19
63156,15.19
63157,15.19
63158,15.19
63159,15.19
63160,11.81
63161,14.81
63162,14.81
63163,14.81
63164,17.81
63165,14.81
63166,14.81
63167,14.81
63168,5.37
63169,10.37
63170,5.37
63171,5.37
63172,5.37
63173,5.37
63174,5.37
63175,3.37
63176,15.74
63177,15.74
63178,15.74
63179,15.74
63180,15.74
63181,15.74
63182,15.74
63183,15.74
63184,6.97
63185,6.97
63186,6.97
63187,6.97
63188,6.97
63189,6.97
63190,6.97
63191,6.97
63192,1.17
63193,1.17
63194,1.17
63195,1.17
63196,1.17
63197,1.17
63198,1.17
63199,1.17
63200,19.68
63201,19.68
63202,19.68
63203,19.68
63204,19.68
63205,19.68
63206,19.68
63207,19.68
63208,5.72
63209,5.72
63210,5.72
63211,1.72
63212,5.72
63213,5.72
63214,5.72
63215,5.72
63216,1.51
63217,1.51
63218,1.51
63219,1.51
63220,1.51
63221,1.51
63222,1.51
63223,1.51
63224,8.76
63225,8.76
63226,8.76
63227,8.76
63228,8.76
63229,8.76
63230,8.76
63231,8.76
63232,7.41
63233,7.41
63234,7.41
63235,7.41
63236,12.41
63237,7.41
63238,7.41
63239,7.41
63240,9.75
63241,5.75
63242,9.75
63243,9.75
63244,9.75
63245,9.75
63246,12.75
63247,9.75
63248,9.08
63249,9.08
63250,9.08
63251,9.08
63252,14.08
63253,11.08
63254,9.08
63255,9.08
63256,3.34
63257,3.34
63258,3.34
63259,3.34
63260,3.34
63261,10.34
63262,3.34
63263,7.34
63264,22.19
63265,22.19
63266,22.19
63267,22.19
63268,22.19
63269,22.19
63270,22.19
63271,22.19
63272,7.15
63273,7.15
63274,7.15
63275,9.15
63276,7.15
63277,7.15
63278,7.15
63279,7.15
63280,8.56
63281,8.56
63282,8.56
63283,8.56
63284,8.56
63285,8.56
63286,8.56
63287,8.56
63288,15.03
63289,11.03
63290,15.03
63291,15.03
63292,15.03
63293,15.03
63294,15.03
63295,15.03
63296,2.7
63297,2.7
63298,2.7
63299,2.7
63300,2.7
63301,2.7
63302,2.7
63303,2.7
63304,6.36
63305,6.36
63306,5.36
63307,6.36
63308,6.36
63309,1.36
63310,2.36
63311,6.36
63312,6.72
63313,6.72
63314,6.72
63315,6.72
63316,6.72
63317,6.72
63318,6.72
63319,6.72
63320,11.22
63321,11.22
63322,11.22
63323,11.22
63324,12.22
63325,13.22
63326,11.22
63327,11.22
63328,15.62
63329,15.62
63330,15.62
63331,15.62
63332,15.62
63333,15.62
63334,22.62
63335,15.62
63336,12.88
63337,12.88
63338,12.88
63339,12.88
63340,12.88
63341,12.88
63342,12.88
63343,12.88
63344,2.39
63345,13.39
63346,13.39
63347,8.39
63348,8.39
63349,8.39
63350,8.39
63351,8.39
63352,15.76
63353,15.76
63354,15.76
63355,15.76
63356,13.76
63357,15.76
63358,15.76
63359,13.76
63360,1.85
63361,1.85
63362,1.85
63363,1.85
63364,1.85
63365,1.85
63366,1.85
63367,1.85
63368,11.99
63369,11.99
63370,11.99
63371,14.99
63372,11.99
63373,18.99
63374,7.99
63375,11.99
63376,8.96
63377,8.96
63378,3.96
63379,10.96
63380,8.96
63381,4.96
63382,8.96
63383,14.96
63384,21.47
63385,21.47
63386,21.47
63387,21.47
63388,21.47
63389,21.47
63390,21.47
63391,21.47
63392,13.75
63393,13.75
63394,13.75
63395,13.75
63396,13.75
63397,13.75
63398,13.75
63399,13.75
63400,1.78
63401,1.78
63402,1.78
63403,1.78
63404,1.78
63405,1.78
63406,1.78
63407,1.78
63408,2.13
63409,2.13
63410,2.13
63411,2.13
63412,2.13
63413,2.13
63414,2.13
63415,2.13
63416,11.04
63417,11.04
63418,11.04
63419,11.04
63420,11.04
63421,11.04
63422,11.04
63423,15.04
63424,10.52
63425,17.52
63426,11.52
63427,10.52
63428,10.52
63429,10.52
63430,10.52
63431,16.52
63432,10.47
63433,3.47
63434,10.47
63435,10.47
63436,10.47
63437,10.47
63438,10.47
63439,14.47
63440,12.41
63441,11.41
63442,12.41
63443,12.41
63444,12.41
63445,12.41
63446,13.41
63447,12.41
63448,22.25
63449,25.25
63450,25.25
63451,25.25
63452,25.25
63453,21.25
63454,30.25
63455,25.25
63456,21.83
63457,21.83
63458,21.83
63459,21.83
63460,19.83
63461,21.83
63462,21.83
63463,19.83
63464,15.77
63465,15.77
63466,15.77
63467,15.77
63468,17.77
63469,15.77
63470,15.77
63471,15.77
63472,2.67
63473,2.67
63474,2.67
63475,2.67
63476,2.67
63477,2.67
63478,2.67
63479,2.67
63480,26.5
63481,21.5
63482,21.5
63483,21.5
63484,21.5
63485,21.5
63486,17.5
63487,21.5
63488,13.43
63489,16.43
63490,9.43
63491,22.43
63492,16.43
63493,16.43
63494,16.43
63495,16.43
63496,12.69
63497,8.69
63498,8.69
63499,8.69
63500,2.69
63501,4.69
63502,8.69
63503,8.69
63504,8.42
63505,8.42
63506,2.42
63507,8.42
63508,13.42
63509,8.42
63510,8.42
63511,8.42
63512,3.43
63513,3.43
63514,3.43
63515,3.43
63516,3.43
63517,3.43
63518,3.43
63519,3.43
63520,9.21
63521,9.21
63522,9.21
63523,9.21
63524,9.21
63525,9.21
63526,9.21
63527,9.21
63528,6.29
63529,6.29
63530,6.29
63531,6.29
63532,6.29
63533,6.29
63534,6.29
63535,6.29
63536,9.08
63537,9.08
63538,10.08
63539,9.08
63540,12.08
63541,6.08
63542,9.08
63543,9.08
63544,6.08
63545,6.08
63546,6.08
63547,6.08
63548,6.08
63549,6.08
63550,6.08
63551,6.08
63552,3.63
63553,4.63
63554,7.63
63555,4.63
63556,4.63
63557,4.63
63558,0.63
63559,1.63
63560,2.11
63561,2.11
63562,2.11
63563,2.11
63564,2.11
63565,2.11
63566,2.11
63567,2.11
63568,11.24
63569,8.24
63570,11.24
63571,11.24
63572,11.24
63573,18.24
63574,11.24
63575,11.24
63576,12.88
63577,7.88
63578,7.88
63579,12.88
63580,7.88
63581,11.88
63582,7.88
63583,13.88
63584,11.22
63585,6.22
63586,6.22
63587,6.22
63588,6.22
63589,6.22
63590,6.22
63591,6.22
63592,2.59
63593,2.59
63594,2.59
63595,2.59
63596,2.59
63597,2.59
63598,2.59
63599,2.59
63600,15.21
63601,11.21
63602,11.21
63603,11.21
63604,11.21
63605,11.21
63606,11.21
63607,11.21
63608,4.96
63609,4.96
63610,4.96
63611,4.96
63612,4.96
63613,4.96
63614,4.96
63615,4.96
63616,8.25
63617,8.25
63618,8.25
63619,8.25
63620,6.25
63621,5.25
63622,8.25
63623,1.25
63624,4.45
63625,4.45
63626,4.45
63627,4.45
63628,4.45
63629,4.45
63630,4.45
63631,4.45
63632,16.15
63633,18.15
63634,16.15
63635,16.15
63636,16.15
63637,16.15
63638,16.15
63639,16.15
63640,6.53
63641,6.53
63642,6.53
63643,6.53
63644,11.53
63645,3.53
63646,5.53
63647,10.53
63648,16.96
63649,10.96
63650,8.96
63651,10.96
63652,9.96
63653,10.96
63654,10.96
63655,10.96
63656,24.84
63657,32.84
63658,29.84
63659,29.84
63660,29.84
63661,29.84
63662,29.84
63663,29.84
63664,10.02
63665,10.02
63666,10.02
63667,10.02
63668,10.02
63669,10.02
63670,10.02
63671,10.02
63672,10.19
63673,10.19
63674,10.19
63675,10.19
63676,10.19
63677,10.19
63678,12.19
63679,10.19
63680,15.71
63681,15.71
63682,15.71
63683,15.71
63684,18.71
63685,15.71
63686,12.71
63687,15.71
63688,17.31
63689,17.31
63690,17.31
63691,17.31
63692,17.31
63693,17.31
63694,23.31
63695,17.31
63696,5.76
63697,1.76
63698,5.76
63699,5.76
63700,5.76
63701,5.76
63702,5.76
63703,5.76
63704,7.59
63705,10.59
63706,7.59
63707,10.59
63708,10.59
63709,10.59
63710,10.59
63711,16.59
63712,0.93
63713,3.93
63714,3.93
63715,3.93
63716,3.93
63717,3.93
63718,3.93
63719,5.93
63720,0.75
63721,0.75
63722,0.75
63723,0.75
63724,0.75
63725,0.75
63726,0.75
63727,0.75
63728,17.52
63729,17.52
63730,12.52
63731,17.52
63732,17.52
63733,17.52
63734,17.52
63735,17.52
63736,18.48
63737,18.48
63738,18.48
63739,18.48
63740,18.48
63741,18.48
63742,18.48
63743,18.48
63744,11.72
63745,11.72
63746,11.72
63747,11.72
63748,11.72
63749,11.72
63750,11.72
63751,11.72
63752,4.47
63753,6.47
63754,4.47
63755,9.47
63756,4.47
63757,4.47
63758,4.47
63759,4.47
63760,9.73
63761,9.73
63762,9.73
63763,9.73
63764,9.73
63765,9.73
63766,9.73
63767,9.73
63768,1.5
63769,1.5
63770,1.5
63771,1.5
63772,1.5
63773,1.5
63774,1.5
63775,1.5
63776,5.22
63777,5.22
63778,5.22
63779,5.22
63780,5.22
63781,5.22
63782,5.22
63783,5.22
63784,3.19
63785,7.19
63786,3.19
63787,3.19
63788,3.19
63789,3.19
63790,3.19
63791,3.19
63792,3.59
63793,3.59
63794,3.59
63795,3.59
63796,3.59
63797,3.59
63798,3.59
63799,3.59
63800,9.12
63801,9.12
63802,9.12
63803,9.12
63804,9.12
63805,9.12
63806,14.12
63807,9.12
63808,3.27
63809,3.27
63810,3.27
63811,3.27
63812,3.27
63813,3.27
63814,3.27
63815,3.27
63816,8.24
63817,8.24
63818,8.24
63819,8.24
63820,8.24
63821,8.24
63822,8.24
63823,8.24
63824,2.78
63825,2.78
63826,2.78
63827,2.78
63828,2.78
63829,2.78
63830,2.78
63831,2.78
63832,7.38
63833,7.38
63834,4.38
63835,12.38
63836,7.38
63837,7.38
63838,7.38
63839,7.38
63840,11.44
63841,11.44
63842,11.44
63843,11.44
63844,11.44
63845,11.44
63846,11.44
63847,11.44
63848,11.81
63849,10.81
63850,10.81
63851,10.81
63852,10.81
63853,10.81
63854,10.81
63855,10.81
63856,15.79
63857,15.79
63858,15.79
63859,15.79
63860,15.79
63861,15.79
63862,15.79
63863,15.79
63864,2.73
63865,2.73
63866,2.73
63867,2.73
63868,2.73
63869,2.73
63870,2.73
63871,2.73
63872,4.6
63873,4.6
63874,7.6
63875,1.6
63876,4.6
63877,10.6
63878,4.6
63879,0.6
63880,1.25
63881,1.25
63882,1.25
63883,1.25
63884,1.25
63885,1.25
63886,7.25
63887,1.25
63888,1.05
63889,1.05
63890,1.05
63891,4.05
63892,1.05
63893,1.05
63894,1.05
63895,1.05
63896,17.7
63897,17.7
63898,17.7
63899,17.7
63900,23.7
63901,17.7
63902,19.7
63903,18.7
63904,7.77
63905,7.77
63906,7.77
63907,7.77
63908,7.77
63909,7.77
63910,7.77
63911,7.77
63912,1.61
63913,1.61
63914,1.61
63915,1.61
63916,1.61
63917,1.61
63918,1.61
63919,1.61
63920,9.46
63921,9.46
63922,9.46
63923,9.46
63924,9.46
63925,12.46
63926,9.46
63927,9.46
63928,0.71
63929,0.71
63930,0.71
63931,0.71
63932,0.71
63933,1.71
63934,0.71
63935,0.71
63936,3.87
63937,3.87
63938,3.87
63939,3.87
63940,1.87
63941,9.87
63942,3.87
63943,3.87
63944,2.07
63945,2.07
63946,2.07
63947,2.07
63948,2.07
63949,2.07
63950,2.07
63951,2.07
63952,26.22
63953,26.22
63954,26.22
63955,29.22
63956,26.22
63957,26.22
63958,26.22
63959,26.22
63960,8.32
63961,11.32
63962,11.32
63963,11.32
63964,11.32
63965,11.32
63966,11.32
63967,11.32
63968,18.37
63969,18.37
63970,18.37
63971,18.37
63972,18.37
63973,18.37
63974,23.37
63975,18.37
63976,11.59
63977,11.59
63978,11.59
63979,11.59
63980,16.59
63981,15.59
63982,11.59
63983,11.59
63984,7.58
63985,7.58
63986,7.58
63987,7.58
63988,7.58
63989,7.58
63990,12.58
63991,7.58
63992,18.67
63993,18.67
63994,14.67
63995,11.67
63996,18.67
63997,18.67
63998,18.67
63999,18.67
64000,28.12
64001,34.12
64002,28.12
64003,30.12
64004,28.12
64005,28.12
64006,28.12
64007,28.12
64008,11.14
64009,11.14
64010,11.14
64011,11.14
