,Outstanding_Debt
86964,1272.77
86965,1272.77
86966,1272.77
86967,1272.77
86968,4763.66
86969,4763.66
86970,4763.66
86971,4763.66
86972,4763.66
86973,4763.66
86974,4763.66
86975,4763.66
86976,803.44
86977,803.44
86978,803.44
86979,803.44
86980,803.44
86981,803.44
86982,803.44
86983,803.44
86984,3773.63
86985,3773.63
86986,3773.63
86987,3773.63
86988,3773.63
86989,3773.63
86990,3773.63
86991,3773.63
86992,2218.45
86993,2218.45
86994,2218.45
86995,2218.45
86996,2218.45
86997,2218.45
86998,2218.45
86999,2218.45
87000,24.1
87001,24.1
87002,24.1
87003,24.1
87004,24.1
87005,24.1
87006,24.1
87007,24.1
87008,1432.13
87009,1432.13
87010,1432.13
87011,1432.13
87012,1432.13
87013,1432.13
87014,1432.13
87015,1432.13
87016,2412.06
87017,2412.06
87018,2412.06
87019,2412.06
87020,2412.06
87021,2412.06
87022,2412.06
87023,2412.06
87024,346.12
87025,346.12
87026,346.12
87027,346.12
87028,346.12
87029,346.12
87030,346.12
87031,346.12
87032,4679.1
87033,4679.1
87034,4679.1
87035,4679.1
87036,4679.1
87037,4679.1
87038,4679.1
87039,4679.1
87040,139.77
87041,139.77
87042,139.77
87043,139.77
87044,139.77
87045,139.77
87046,139.77
87047,139.77
87048,1072.28
87049,1072.28
87050,1072.28
87051,1072.28
87052,1072.28
87053,1072.28
87054,1072.28
87055,1072.28
87056,1179.95
87057,1179.95
87058,1179.95
87059,1179.95
87060,1179.95
87061,1179.95
87062,1179.95
87063,1179.95
87064,1486.38
87065,1486.38
87066,1486.38
87067,1486.38
87068,1486.38
87069,1486.38
87070,1486.38
87071,1486.38
87072,696.57
87073,696.57
87074,696.57
87075,696.57
87076,696.57
87077,696.57
87078,696.57
87079,696.57
87080,4319.35
87081,4319.35
87082,4319.35
87083,4319.35
87084,4319.35
87085,4319.35
87086,4319.35
87087,4319.35
87088,122.31
87089,122.31
87090,122.31
87091,122.31
87092,122.31
87093,122.31
87094,122.31
87095,122.31
87096,3626.94
87097,3626.94
87098,3626.94
87099,3626.94
87100,3626.94
87101,3626.94
87102,3626.94
87103,3626.94
87104,1084.09
87105,1084.09
87106,1084.09
87107,1084.09
87108,1084.09
87109,1084.09
87110,1084.09
87111,1084.09
87112,1413.55
87113,1413.55
87114,1413.55
87115,1413.55
87116,1413.55
87117,1413.55
87118,1413.55
87119,1413.55
87120,1365.29
87121,1365.29
87122,1365.29
87123,1365.29
87124,1365.29
87125,1365.29
87126,1365.29
87127,1365.29
87128,4419.23
87129,4419.23
87130,4419.23
87131,4419.23
87132,4419.23
87133,4419.23
87134,4419.23
87135,4419.23
87136,795.49
87137,795.49
87138,795.49
87139,795.49
87140,795.49
87141,795.49
87142,795.49
87143,795.49
87144,646.98
87145,646.98
87146,646.98
87147,646.98
87148,646.98
87149,646.98
87150,646.98
87151,646.98
87152,1037.85
87153,1037.85
87154,1037.85
87155,1037.85
87156,1037.85
87157,1037.85
87158,1037.85
87159,1037.85
87160,3011.03
87161,3011.03
87162,3011.03
87163,3011.03
87164,3011.03
87165,3011.03
87166,3011.03
87167,3011.03
87168,1243.45
87169,1243.45
87170,1243.45
87171,1243.45
87172,1243.45
87173,1243.45
87174,1243.45
87175,1243.45
87176,1901.5
87177,1901.5
87178,1901.5
87179,1901.5
87180,1901.5
87181,1901.5
87182,1901.5
87183,1901.5
87184,1176.78
87185,1176.78
87186,1176.78
87187,1176.78
87188,1176.78
87189,1176.78
87190,1176.78
87191,1176.78
87192,4681.43
87193,4681.43
87194,4681.43
87195,4681.43
87196,4681.43
87197,4681.43
87198,4681.43
87199,4681.43
87200,356.24
87201,356.24
87202,356.24
87203,356.24
87204,356.24
87205,356.24
87206,356.24
87207,356.24
87208,1745.84
87209,1745.84
87210,1745.84
87211,1745.84
87212,1745.84
87213,1745.84
87214,1745.84
87215,1745.84
87216,1475.39
87217,1475.39
87218,1475.39
87219,1475.39
87220,1475.39
87221,1475.39
87222,1475.39
87223,1475.39
87224,1283.46
87225,1283.46
87226,1283.46
87227,1283.46
87228,1283.46
87229,1283.46
87230,1283.46
87231,1283.46
87232,684.55
87233,684.55
87234,684.55
87235,684.55
87236,684.55
87237,684.55
87238,684.55
87239,684.55
87240,1367.42
87241,1367.42
87242,1367.42
87243,1367.42
87244,1367.42
87245,1367.42
87246,1367.42
87247,1367.42
87248,2550.42
87249,2550.42
87250,2550.42
87251,2550.42
87252,2550.42
87253,2550.42
87254,2550.42
87255,2550.42
87256,292.09
87257,292.09
87258,292.09
87259,292.09
87260,292.09
87261,292.09
87262,292.09
87263,292.09
87264,1336.47
87265,1336.47
87266,1336.47
87267,1336.47
87268,1336.47
87269,1336.47
87270,1336.47
87271,1336.47
87272,1123.51
87273,1123.51
87274,1123.51
87275,1123.51
87276,1123.51
87277,1123.51
87278,1123.51
87279,1123.51
87280,1422.8
87281,1422.8
87282,1422.8
87283,1422.8
87284,1422.8
87285,1422.8
87286,1422.8
87287,1422.8
87288,824.36
87289,824.36
87290,824.36
87291,824.36
87292,824.36
87293,824.36
87294,824.36
87295,824.36
87296,43.92
87297,43.92
87298,43.92
87299,43.92
87300,43.92
87301,43.92
87302,43.92
87303,43.92
87304,568.77
87305,568.77
87306,568.77
87307,568.77
87308,568.77
87309,568.77
87310,568.77
87311,568.77
87312,772.58
87313,772.58
87314,772.58
87315,772.58
87316,772.58
87317,772.58
87318,772.58
87319,772.58
87320,103.82
87321,103.82
87322,103.82
87323,103.82
87324,103.82
87325,103.82
87326,103.82
87327,103.82
87328,3572.77
87329,3572.77
87330,3572.77
87331,3572.77
87332,3572.77
87333,3572.77
87334,3572.77
87335,3572.77
87336,1358.16
87337,1358.16
87338,1358.16
87339,1358.16
87340,1358.16
87341,1358.16
87342,1358.16
87343,1358.16
87344,1711.1
87345,1711.1
87346,1711.1
87347,1711.1
87348,1711.1
87349,1711.1
87350,1711.1
87351,1711.1
87352,214.11
87353,214.11
87354,214.11
87355,214.11
87356,214.11
87357,214.11
87358,214.11
87359,214.11
87360,1742.35
87361,1742.35
87362,1742.35
87363,1742.35
87364,1742.35
87365,1742.35
87366,1742.35
87367,1742.35
87368,4439.31
87369,4439.31
87370,4439.31
87371,4439.31
87372,4439.31
87373,4439.31
87374,4439.31
87375,4439.31
87376,1288.94
87377,1288.94
87378,1288.94
87379,1288.94
87380,1288.94
87381,1288.94
87382,1288.94
87383,1288.94
87384,587.67
87385,587.67
87386,587.67
87387,587.67
87388,587.67
87389,587.67
87390,587.67
87391,587.67
87392,441.24
87393,441.24
87394,441.24
87395,441.24
87396,441.24
87397,441.24
87398,441.24
87399,441.24
87400,677.77
87401,677.77
87402,677.77
87403,677.77
87404,677.77
87405,677.77
87406,677.77
87407,677.77
87408,308.39
87409,308.39
87410,308.39
87411,308.39
87412,308.39
87413,308.39
87414,308.39
87415,308.39
87416,197.09
87417,197.09
87418,197.09
87419,197.09
87420,197.09
87421,197.09
87422,197.09
87423,197.09
87424,380.26
87425,380.26
87426,380.26
87427,380.26
87428,380.26
87429,380.26
87430,380.26
87431,380.26
87432,2449.22
87433,2449.22
87434,2449.22
87435,2449.22
87436,2449.22
87437,2449.22
87438,2449.22
87439,2449.22
87440,1313.52
87441,1313.52
87442,1313.52
87443,1313.52
87444,1313.52
87445,1313.52
87446,1313.52
87447,1313.52
87448,1125.37
87449,1125.37
87450,1125.37
87451,1125.37
87452,1125.37
87453,1125.37
87454,1125.37
87455,1125.37
87456,231.85
87457,231.85
87458,231.85
87459,231.85
87460,231.85
87461,231.85
87462,231.85
87463,231.85
87464,1391.5
87465,1391.5
87466,1391.5
87467,1391.5
87468,1391.5
87469,1391.5
87470,1391.5
87471,1391.5
87472,1380.6
87473,1380.6
87474,1380.6
87475,1380.6
87476,1380.6
87477,1380.6
87478,1380.6
87479,1380.6
87480,134.95
87481,134.95
87482,134.95
87483,134.95
87484,134.95
87485,134.95
87486,134.95
87487,134.95
87488,3583.51
87489,3583.51
87490,3583.51
87491,3583.51
87492,3583.51
87493,3583.51
87494,3583.51
87495,3583.51
87496,654.0
87497,654.0
87498,654.0
87499,654.0
87500,654.0
87501,654.0
87502,654.0
87503,654.0
87504,3883.25
87505,3883.25
87506,3883.25
87507,3883.25
87508,3883.25
87509,3883.25
87510,3883.25
87511,3883.25
87512,843.12
87513,843.12
87514,843.12
87515,843.12
87516,843.12
87517,843.12
87518,843.12
87519,843.12
87520,2140.48
87521,2140.48
87522,2140.48
87523,2140.48
87524,2140.48
87525,2140.48
87526,2140.48
87527,2140.48
87528,4468.81
87529,4468.81
87530,4468.81
87531,4468.81
87532,4468.81
87533,4468.81
87534,4468.81
87535,4468.81
87536,1224.88
87537,1224.88
87538,1224.88
87539,1224.88
87540,1224.88
87541,1224.88
87542,1224.88
87543,1224.88
87544,2223.56
87545,2223.56
87546,2223.56
87547,2223.56
87548,2223.56
87549,2223.56
87550,2223.56
87551,2223.56
87552,581.83
87553,581.83
87554,581.83
87555,581.83
87556,581.83
87557,581.83
87558,581.83
87559,581.83
87560,1175.88
87561,1175.88
87562,1175.88
87563,1175.88
87564,1175.88
87565,1175.88
87566,1175.88
87567,1175.88
87568,1763.48
87569,1763.48
87570,1763.48
87571,1763.48
87572,1763.48
87573,1763.48
87574,1763.48
87575,1763.48
87576,348.19
87577,348.19
87578,348.19
87579,348.19
87580,348.19
87581,348.19
87582,348.19
87583,348.19
87584,3016.53
87585,3016.53
87586,3016.53
87587,3016.53
87588,3016.53
87589,3016.53
87590,3016.53
87591,3016.53
87592,805.95
87593,805.95
87594,805.95
87595,805.95
87596,805.95
87597,805.95
87598,805.95
87599,805.95
87600,1227.03
87601,1227.03
87602,1227.03
87603,1227.03
87604,1227.03
87605,1227.03
87606,1227.03
87607,1227.03
87608,1696.44
87609,1696.44
87610,1696.44
87611,1696.44
87612,1696.44
87613,1696.44
87614,1696.44
87615,1696.44
87616,291.88
87617,291.88
87618,291.88
87619,291.88
87620,291.88
87621,291.88
87622,291.88
87623,291.88
87624,1193.64
87625,1193.64
87626,1193.64
87627,1193.64
87628,1193.64
87629,1193.64
87630,1193.64
87631,1193.64
87632,159.73
87633,159.73
87634,159.73
87635,159.73
87636,159.73
87637,159.73
87638,159.73
87639,159.73
87640,1137.12
87641,1137.12
87642,1137.12
87643,1137.12
87644,1137.12
87645,1137.12
87646,1137.12
87647,1137.12
87648,320.54
87649,320.54
87650,320.54
87651,320.54
87652,320.54
87653,320.54
87654,320.54
87655,320.54
87656,4966.57
87657,4966.57
87658,4966.57
87659,4966.57
87660,4966.57
87661,4966.57
87662,4966.57
87663,4966.57
87664,963.43
87665,963.43
87666,963.43
87667,963.43
87668,963.43
87669,963.43
87670,963.43
87671,963.43
87672,2159.22
87673,2159.22
87674,2159.22
87675,2159.22
87676,2159.22
87677,2159.22
87678,2159.22
87679,2159.22
87680,730.73
87681,730.73
87682,730.73
87683,730.73
87684,730.73
87685,730.73
87686,730.73
87687,730.73
87688,156.54
87689,156.54
87690,156.54
87691,156.54
87692,156.54
87693,156.54
87694,156.54
87695,156.54
87696,614.76
87697,614.76
87698,614.76
87699,614.76
87700,614.76
87701,614.76
87702,614.76
87703,614.76
87704,954.9
87705,954.9
87706,954.9
87707,954.9
87708,954.9
87709,954.9
87710,954.9
87711,954.9
87712,1250.27
87713,1250.27
87714,1250.27
87715,1250.27
87716,1250.27
87717,1250.27
87718,1250.27
87719,1250.27
87720,137.95
87721,137.95
87722,137.95
87723,137.95
87724,137.95
87725,137.95
87726,137.95
87727,137.95
87728,1234.53
87729,1234.53
87730,1234.53
87731,1234.53
87732,1234.53
87733,1234.53
87734,1234.53
87735,1234.53
87736,1026.7
87737,1026.7
87738,1026.7
87739,1026.7
87740,1026.7
87741,1026.7
87742,1026.7
87743,1026.7
87744,2179.63
87745,2179.63
87746,2179.63
87747,2179.63
87748,2179.63
87749,2179.63
87750,2179.63
87751,2179.63
87752,1113.92
87753,1113.92
87754,1113.92
87755,1113.92
87756,1113.92
87757,1113.92
87758,1113.92
87759,1113.92
87760,1872.75
87761,1872.75
87762,1872.75
87763,1872.75
87764,1872.75
87765,1872.75
87766,1872.75
87767,1872.75
87768,1695.63
87769,1695.63
87770,1695.63
87771,1695.63
87772,1695.63
87773,1695.63
87774,1695.63
87775,1695.63
87776,1467.95
87777,1467.95
87778,1467.95
87779,1467.95
87780,1467.95
87781,1467.95
87782,1467.95
87783,1467.95
87784,1205.13
87785,1205.13
87786,1205.13
87787,1205.13
87788,1205.13
87789,1205.13
87790,1205.13
87791,1205.13
87792,1753.33
87793,1753.33
87794,1753.33
87795,1753.33
87796,1753.33
87797,1753.33
87798,1753.33
87799,1753.33
87800,202.55
87801,202.55
87802,202.55
87803,202.55
87804,202.55
87805,202.55
87806,202.55
87807,202.55
87808,309.07
87809,309.07
87810,309.07
87811,309.07
87812,309.07
87813,309.07
87814,309.07
87815,309.07
87816,781.9
87817,781.9
87818,781.9
87819,781.9
87820,781.9
87821,781.9
87822,781.9
87823,781.9
87824,1460.07
87825,1460.07
87826,1460.07
87827,1460.07
87828,1460.07
87829,1460.07
87830,1460.07
87831,1460.07
87832,557.78
87833,557.78
87834,557.78
87835,557.78
87836,557.78
87837,557.78
87838,557.78
87839,557.78
87840,412.52
87841,412.52
87842,412.52
87843,412.52
87844,412.52
87845,412.52
87846,412.52
87847,412.52
87848,393.39
87849,393.39
87850,393.39
87851,393.39
87852,393.39
87853,393.39
87854,393.39
87855,393.39
87856,1215.0
87857,1215.0
87858,1215.0
87859,1215.0
87860,1215.0
87861,1215.0
87862,1215.0
87863,1215.0
87864,529.87
87865,529.87
87866,529.87
87867,529.87
87868,529.87
87869,529.87
87870,529.87
87871,529.87
87872,2592.45
87873,2592.45
87874,2592.45
87875,2592.45
87876,2592.45
87877,2592.45
87878,2592.45
87879,2592.45
87880,608.16
87881,608.16
87882,608.16
87883,608.16
87884,608.16
87885,608.16
87886,608.16
87887,608.16
87888,1089.19
87889,1089.19
87890,1089.19
87891,1089.19
87892,1089.19
87893,1089.19
87894,1089.19
87895,1089.19
87896,1996.6
87897,1996.6
87898,1996.6
87899,1996.6
87900,1996.6
87901,1996.6
87902,1996.6
87903,1996.6
87904,159.63
87905,159.63
87906,159.63
87907,159.63
87908,159.63
87909,159.63
87910,159.63
87911,159.63
87912,1443.54
87913,1443.54
87914,1443.54
87915,1443.54
87916,1443.54
87917,1443.54
87918,1443.54
87919,1443.54
87920,106.9
87921,106.9
87922,106.9
87923,106.9
87924,106.9
87925,106.9
87926,106.9
87927,106.9
87928,566.74
87929,566.74
87930,566.74
87931,566.74
87932,566.74
87933,566.74
87934,566.74
87935,566.74
87936,810.8
87937,810.8
87938,810.8
87939,810.8
87940,810.8
87941,810.8
87942,810.8
87943,810.8
87944,2518.1
87945,2518.1
87946,2518.1
87947,2518.1
87948,2518.1
87949,2518.1
87950,2518.1
87951,2518.1
87952,200.89
87953,200.89
87954,200.89
87955,200.89
87956,200.89
87957,200.89
87958,200.89
87959,200.89
87960,2482.56
87961,2482.56
87962,2482.56
87963,2482.56
87964,2482.56
87965,2482.56
87966,2482.56
87967,2482.56
87968,3012.26
87969,3012.26
87970,3012.26
87971,3012.26
87972,3012.26
87973,3012.26
87974,3012.26
87975,3012.26
87976,2663.62
87977,2663.62
87978,2663.62
87979,2663.62
87980,2663.62
87981,2663.62
87982,2663.62
87983,2663.62
87984,1941.93
87985,1941.93
87986,1941.93
87987,1941.93
87988,1941.93
87989,1941.93
87990,1941.93
87991,1941.93
87992,2918.12
87993,2918.12
87994,2918.12
87995,2918.12
87996,2918.12
87997,2918.12
87998,2918.12
87999,2918.12
88000,2635.35
88001,2635.35
88002,2635.35
88003,2635.35
88004,2635.35
88005,2635.35
88006,2635.35
88007,2635.35
88008,517.87
88009,517.87
88010,517.87
88011,517.87
88012,517.87
88013,517.87
88014,517.87
88015,517.87
88016,668.5
88017,668.5
88018,668.5
88019,668.5
88020,668.5
88021,668.5
88022,668.5
88023,668.5
88024,3871.02
88025,3871.02
88026,3871.02
88027,3871.02
88028,3871.02
88029,3871.02
88030,3871.02
88031,3871.02
88032,1338.53
88033,1338.53
88034,1338.53
88035,1338.53
88036,1338.53
88037,1338.53
88038,1338.53
88039,1338.53
88040,526.8
88041,526.8
88042,526.8
88043,526.8
88044,526.8
88045,526.8
88046,526.8
88047,526.8
88048,2553.1
88049,2553.1
88050,2553.1
88051,2553.1
88052,2553.1
88053,2553.1
88054,2553.1
88055,2553.1
88056,1201.98
88057,1201.98
88058,1201.98
88059,1201.98
88060,1201.98
88061,1201.98
88062,1201.98
88063,1201.98
88064,20.88
88065,20.88
88066,20.88
88067,20.88
88068,20.88
88069,20.88
88070,20.88
88071,20.88
88072,366.87
88073,366.87
88074,366.87
88075,366.87
88076,366.87
88077,366.87
88078,366.87
88079,366.87
88080,2378.91
88081,2378.91
88082,2378.91
88083,2378.91
88084,2378.91
88085,2378.91
88086,2378.91
88087,2378.91
88088,212.69
88089,212.69
88090,212.69
88091,212.69
88092,212.69
88093,212.69
88094,212.69
88095,212.69
88096,544.02
88097,544.02
88098,544.02
88099,544.02
88100,544.02
88101,544.02
88102,544.02
88103,544.02
88104,4623.54
88105,4623.54
88106,4623.54
88107,4623.54
88108,4623.54
88109,4623.54
88110,4623.54
88111,4623.54
88112,192.25
88113,192.25
88114,192.25
88115,192.25
88116,192.25
88117,192.25
88118,192.25
88119,192.25
88120,21.07
88121,21.07
88122,21.07
88123,21.07
88124,21.07
88125,21.07
88126,21.07
88127,21.07
88128,1384.57
88129,1384.57
88130,1384.57
88131,1384.57
88132,1384.57
88133,1384.57
88134,1384.57
88135,1384.57
88136,1803.18
88137,1803.18
88138,1803.18
88139,1803.18
88140,1803.18
88141,1803.18
88142,1803.18
88143,1803.18
88144,4097.1
88145,4097.1
88146,4097.1
88147,4097.1
88148,4097.1
88149,4097.1
88150,4097.1
88151,4097.1
88152,1323.54
88153,1323.54
88154,1323.54
88155,1323.54
88156,1323.54
88157,1323.54
88158,1323.54
88159,1323.54
88160,4064.81
88161,4064.81
88162,4064.81
88163,4064.81
88164,4064.81
88165,4064.81
88166,4064.81
88167,4064.81
88168,488.89
88169,488.89
88170,488.89
88171,488.89
88172,488.89
88173,488.89
88174,488.89
88175,488.89
88176,140.6
88177,140.6
88178,140.6
88179,140.6
88180,140.6
88181,140.6
88182,140.6
88183,140.6
88184,1102.41
88185,1102.41
88186,1102.41
88187,1102.41
88188,1102.41
88189,1102.41
88190,1102.41
88191,1102.41
88192,4146.12
88193,4146.12
88194,4146.12
88195,4146.12
88196,4146.12
88197,4146.12
88198,4146.12
88199,4146.12
88200,332.57
88201,332.57
88202,332.57
88203,332.57
88204,332.57
88205,332.57
88206,332.57
88207,332.57
88208,584.53
88209,584.53
88210,584.53
88211,584.53
88212,584.53
88213,584.53
88214,584.53
88215,584.53
88216,2216.91
88217,2216.91
88218,2216.91
88219,2216.91
88220,2216.91
88221,2216.91
88222,2216.91
88223,2216.91
88224,1055.06
88225,1055.06
88226,1055.06
88227,1055.06
88228,1055.06
88229,1055.06
88230,1055.06
88231,1055.06
88232,656.86
88233,656.86
88234,656.86
88235,656.86
88236,656.86
88237,656.86
88238,656.86
88239,656.86
88240,154.46
88241,154.46
88242,154.46
88243,154.46
88244,154.46
88245,154.46
88246,154.46
88247,154.46
88248,1788.63
88249,1788.63
88250,1788.63
88251,1788.63
88252,1788.63
88253,1788.63
88254,1788.63
88255,1788.63
88256,749.41
88257,749.41
88258,749.41
88259,749.41
88260,749.41
88261,749.41
88262,749.41
88263,749.41
88264,707.15
88265,707.15
88266,707.15
88267,707.15
88268,707.15
88269,707.15
88270,707.15
88271,707.15
88272,716.33
88273,716.33
88274,716.33
88275,716.33
88276,716.33
88277,716.33
88278,716.33
88279,716.33
88280,26.42
88281,26.42
88282,26.42
88283,26.42
88284,26.42
88285,26.42
88286,26.42
88287,26.42
88288,1822.92
88289,1822.92
88290,1822.92
88291,1822.92
88292,1822.92
88293,1822.92
88294,1822.92
88295,1822.92
88296,1203.18
88297,1203.18
88298,1203.18
88299,1203.18
88300,1203.18
88301,1203.18
88302,1203.18
88303,1203.18
88304,1346.44
88305,1346.44
88306,1346.44
88307,1346.44
88308,1346.44
88309,1346.44
88310,1346.44
88311,1346.44
88312,775.81
88313,775.81
88314,775.81
88315,775.81
88316,775.81
88317,775.81
88318,775.81
88319,775.81
88320,2421.78
88321,2421.78
88322,2421.78
88323,2421.78
88324,2421.78
88325,2421.78
88326,2421.78
88327,2421.78
88328,413.08
88329,413.08
88330,413.08
88331,413.08
88332,413.08
88333,413.08
88334,413.08
88335,413.08
88336,3234.47
88337,3234.47
88338,3234.47
88339,3234.47
88340,3234.47
88341,3234.47
88342,3234.47
88343,3234.47
88344,162.76
88345,162.76
88346,162.76
88347,162.76
88348,162.76
88349,162.76
88350,162.76
88351,162.76
88352,787.39
88353,787.39
88354,787.39
88355,787.39
88356,787.39
88357,787.39
88358,787.39
88359,787.39
88360,4423.54
88361,4423.54
88362,4423.54
88363,4423.54
88364,4423.54
88365,4423.54
88366,4423.54
88367,4423.54
88368,4730.33
88369,4730.33
88370,4730.33
88371,4730.33
88372,4730.33
88373,4730.33
88374,4730.33
88375,4730.33
88376,4205.7
88377,4205.7
88378,4205.7
88379,4205.7
88380,4205.7
88381,4205.7
88382,4205.7
88383,4205.7
88384,1065.89
88385,1065.89
88386,1065.89
88387,1065.89
88388,1065.89
88389,1065.89
88390,1065.89
88391,1065.89
88392,933.97
88393,933.97
88394,933.97
88395,933.97
88396,933.97
88397,933.97
88398,933.97
88399,933.97
88400,1721.47
88401,1721.47
88402,1721.47
88403,1721.47
88404,1721.47
88405,1721.47
88406,1721.47
88407,1721.47
88408,3777.68
88409,3777.68
88410,3777.68
88411,3777.68
88412,3777.68
88413,3777.68
88414,3777.68
88415,3777.68
88416,3802.67
88417,3802.67
88418,3802.67
88419,3802.67
88420,3802.67
88421,3802.67
88422,3802.67
88423,3802.67
88424,3487.36
88425,3487.36
88426,3487.36
88427,3487.36
88428,3487.36
88429,3487.36
88430,3487.36
88431,3487.36
88432,1415.3
88433,1415.3
88434,1415.3
88435,1415.3
88436,1415.3
88437,1415.3
88438,1415.3
88439,1415.3
88440,119.49
88441,119.49
88442,119.49
88443,119.49
88444,119.49
88445,119.49
88446,119.49
88447,119.49
88448,1289.96
88449,1289.96
88450,1289.96
88451,1289.96
88452,1289.96
88453,1289.96
88454,1289.96
88455,1289.96
88456,806.96
88457,806.96
88458,806.96
88459,806.96
88460,806.96
88461,806.96
88462,806.96
88463,806.96
88464,37.16
88465,37.16
88466,37.16
88467,37.16
88468,37.16
