,Monthly_Inhand_Salary
73320,2151.293333
73321,2151.293333
73322,2151.293333
73323,2151.293333
73324,2151.293333
73325,2151.293333
73326,2151.293333
73327,2151.293333
73328,1938.303333
73329,1938.303333
73330,1938.303333
73331,1938.303333
73332,1938.303333
73333,1938.303333
73334,1938.303333
73335,1938.303333
73336,4676.008333
73337,4676.008333
73338,4676.008333
73339,4676.008333
73340,4676.008333
73341,4676.008333
73342,4676.008333
73343,4676.008333
73344,817.0995833
73345,817.0995833
73346,817.0995833
73347,817.0995833
73348,817.0995833
73349,817.0995833
73350,817.0995833
73351,817.0995833
73352,2607.131667
73353,2607.131667
73354,2607.131667
73355,2607.131667
73356,2607.131667
73357,2607.131667
73358,2607.131667
73359,2607.131667
73360,7836.788821
73361,7836.788821
73362,7836.788821
73363,7836.788821
73364,7836.788821
73365,7836.788821
73366,7836.788821
73367,7836.788821
73368,409.8791667
73369,409.8791667
73370,409.8791667
73371,409.8791667
73372,409.8791667
73373,409.8791667
73374,409.8791667
73375,409.8791667
73376,5109.44
73377,5109.44
73378,5109.44
73379,5109.44
73380,5109.44
73381,5109.44
73382,5109.44
73383,5109.44
73384,7113.763333
73385,7113.763333
73386,7113.763333
73387,7113.763333
73388,7113.763333
73389,7113.763333
73390,7113.763333
73391,7113.763333
73392,1183.377917
73393,1183.377917
73394,1183.377917
73395,1183.377917
73396,1183.377917
73397,1183.377917
73398,1183.377917
73399,1183.377917
73400,1022.133333
73401,1022.133333
73402,1022.133333
73403,1022.133333
73404,1022.133333
73405,1022.133333
73406,1022.133333
73407,1022.133333
73408,2599.341667
73409,2599.341667
73410,2599.341667
73411,2599.341667
73412,2599.341667
73413,2599.341667
73414,2599.341667
73415,2599.341667
73416,5351.113333
73417,5351.113333
73418,5351.113333
73419,5351.113333
73420,5351.113333
73421,5351.113333
73422,5351.113333
73423,5351.113333
73424,2268.275
73425,2268.275
73426,2268.275
73427,2268.275
73428,2268.275
73429,2268.275
73430,2268.275
73431,2268.275
73432,4455.8975
73433,4455.8975
73434,4455.8975
73435,4455.8975
73436,4455.8975
73437,4455.8975
73438,4455.8975
73439,4455.8975
73440,4633.4625
73441,4633.4625
73442,4633.4625
73443,4633.4625
73444,4633.4625
73445,4633.4625
73446,4633.4625
73447,4633.4625
73448,3347.773333
73449,3347.773333
73450,3347.773333
73451,3347.773333
73452,3347.773333
73453,3347.773333
73454,3347.773333
73455,3347.773333
73456,1047.221667
73457,1047.221667
73458,1047.221667
73459,1047.221667
73460,1047.221667
73461,1047.221667
73462,1047.221667
73463,1047.221667
73464,3655.066667
73465,3655.066667
73466,3655.066667
73467,3655.066667
73468,3655.066667
73469,3655.066667
73470,3655.066667
73471,3655.066667
73472,660.1358333
73473,660.1358333
73474,660.1358333
73475,660.1358333
73476,660.1358333
73477,660.1358333
73478,660.1358333
73479,660.1358333
73480,3151.256667
73481,3151.256667
73482,3151.256667
73483,3151.256667
73484,3151.256667
73485,3151.256667
73486,3151.256667
73487,3151.256667
73488,5345.36
73489,5345.36
73490,5345.36
73491,5345.36
73492,5345.36
73493,5345.36
73494,5345.36
73495,5345.36
73496,1470.554167
73497,1470.554167
73498,1470.554167
73499,1470.554167
73500,1470.554167
73501,1470.554167
73502,1470.554167
73503,1470.554167
73504,1486.128333
73505,1486.128333
73506,1486.128333
73507,1486.128333
73508,1486.128333
73509,1486.128333
73510,1486.128333
73511,1486.128333
73512,6120.078333
73513,6120.078333
73514,6120.078333
73515,6120.078333
73516,6120.078333
73517,6120.078333
73518,6120.078333
73519,6120.078333
73520,5809.7225
73521,5809.7225
73522,5809.7225
73523,5809.7225
73524,5809.7225
73525,5809.7225
73526,5809.7225
73527,5809.7225
73528,2704.643333
73529,2704.643333
73530,2704.643333
73531,2704.643333
73532,2704.643333
73533,2704.643333
73534,2704.643333
73535,2704.643333
73536,1549.034167
73537,1549.034167
73538,1549.034167
73539,1549.034167
73540,1549.034167
73541,1549.034167
73542,1549.034167
73543,1549.034167
73544,1536.315417
73545,1536.315417
73546,1536.315417
73547,1536.315417
73548,1536.315417
73549,1536.315417
73550,1536.315417
73551,1536.315417
73552,1932.2825
73553,1932.2825
73554,1932.2825
73555,1932.2825
73556,1932.2825
73557,1932.2825
73558,1932.2825
73559,1932.2825
73560,1541.515833
73561,1541.515833
73562,1541.515833
73563,1541.515833
73564,1541.515833
73565,1541.515833
73566,1541.515833
73567,1541.515833
73568,6770.5525
73569,6770.5525
73570,6770.5525
73571,6770.5525
73572,6770.5525
73573,6770.5525
73574,6770.5525
73575,6770.5525
73576,1870.037917
73577,1870.037917
73578,1870.037917
73579,1870.037917
73580,1870.037917
73581,1870.037917
73582,1870.037917
73583,1870.037917
73584,1022.8325
73585,1022.8325
73586,1022.8325
73587,1022.8325
73588,1022.8325
73589,1022.8325
73590,1022.8325
73591,1022.8325
73592,13293.13
73593,13293.13
73594,13293.13
73595,13293.13
73596,13293.13
73597,13293.13
73598,13293.13
73599,13293.13
73600,1046.116667
73601,1046.116667
73602,1046.116667
73603,1046.116667
73604,1046.116667
73605,1046.116667
73606,1046.116667
73607,1046.116667
73608,5227.831667
73609,5227.831667
73610,5227.831667
73611,5227.831667
73612,5227.831667
73613,5227.831667
73614,5227.831667
73615,5227.831667
73616,8002.35
73617,8002.35
73618,8002.35
73619,8002.35
73620,8002.35
73621,8002.35
73622,8002.35
73623,8002.35
73624,2007.02
73625,2007.02
73626,2007.02
73627,2007.02
73628,2007.02
73629,2007.02
73630,2007.02
73631,2007.02
73632,5910.96
73633,5910.96
73634,5910.96
73635,5910.96
73636,5910.96
73637,5910.96
73638,5910.96
73639,5910.96
73640,2500.614167
73641,2500.614167
73642,2500.614167
73643,2500.614167
73644,2500.614167
73645,2500.614167
73646,2500.614167
73647,2500.614167
73648,7842.3225
73649,7842.3225
73650,7842.3225
73651,7842.3225
73652,7842.3225
73653,7842.3225
73654,7842.3225
73655,7842.3225
73656,8745.7725
73657,8745.7725
73658,8745.7725
73659,8745.7725
73660,8745.7725
73661,8745.7725
73662,8745.7725
73663,8745.7725
73664,1873.976667
73665,1873.976667
73666,1873.976667
73667,1873.976667
73668,1873.976667
73669,1873.976667
73670,1873.976667
73671,1873.976667
73672,4643.6275
73673,4643.6275
73674,4643.6275
73675,4643.6275
73676,4643.6275
73677,4643.6275
73678,4643.6275
73679,4643.6275
73680,4713.751667
73681,4713.751667
73682,4713.751667
73683,4713.751667
73684,4713.751667
73685,4713.751667
73686,4713.751667
73687,4713.751667
73688,5717.2375
73689,5717.2375
73690,5717.2375
73691,5717.2375
73692,5717.2375
73693,5717.2375
73694,5717.2375
73695,5717.2375
73696,1507.335833
73697,1507.335833
73698,1507.335833
73699,1507.335833
73700,1507.335833
73701,1507.335833
73702,1507.335833
73703,1507.335833
73704,6884.918333
73705,6884.918333
73706,6884.918333
73707,6884.918333
73708,6884.918333
73709,6884.918333
73710,6884.918333
73711,6884.918333
73712,1747.659167
73713,1747.659167
73714,1747.659167
73715,1747.659167
73716,1747.659167
73717,1747.659167
73718,1747.659167
73719,1747.659167
73720,12392.36
73721,12392.36
73722,12392.36
73723,12392.36
73724,12392.36
73725,12392.36
73726,12392.36
73727,12392.36
73728,7135.5475
73729,7135.5475
73730,7135.5475
73731,7135.5475
73732,7135.5475
73733,7135.5475
73734,7135.5475
73735,7135.5475
73736,4855.41
73737,4855.41
73738,4855.41
73739,4855.41
73740,4855.41
73741,4855.41
73742,4855.41
73743,4855.41
73744,1379.524167
73745,1379.524167
73746,1379.524167
73747,1379.524167
73748,1379.524167
73749,1379.524167
73750,1379.524167
73751,1379.524167
73752,12869.02667
73753,12869.02667
73754,12869.02667
73755,12869.02667
73756,12869.02667
73757,12869.02667
73758,12869.02667
73759,12869.02667
73760,1315.3025
73761,1315.3025
73762,1315.3025
73763,1315.3025
73764,1315.3025
73765,1315.3025
73766,1315.3025
73767,1315.3025
73768,1387.277278
73769,1387.277278
73770,1387.277278
73771,1387.277278
73772,1387.277278
73773,1387.277278
73774,1387.277278
73775,1387.277278
73776,818.45375
73777,818.45375
73778,818.45375
73779,818.45375
73780,818.45375
73781,818.45375
73782,818.45375
73783,818.45375
73784,8658.0175
73785,8658.0175
73786,8658.0175
73787,8658.0175
73788,8658.0175
73789,8658.0175
73790,8658.0175
73791,8658.0175
73792,11066.98
73793,11066.98
73794,11066.98
73795,11066.98
73796,11066.98
73797,11066.98
73798,11066.98
73799,11066.98
73800,1474.625417
73801,1474.625417
73802,1474.625417
73803,1474.625417
73804,1474.625417
73805,1474.625417
73806,1474.625417
73807,1474.625417
73808,7525.1925
73809,7525.1925
73810,7525.1925
73811,7525.1925
73812,7525.1925
73813,7525.1925
73814,7525.1925
73815,7525.1925
73816,521.8095833
73817,521.8095833
73818,521.8095833
73819,521.8095833
73820,521.8095833
73821,521.8095833
73822,521.8095833
73823,521.8095833
73824,1466.486708
73825,1466.486708
73826,1466.486708
73827,1466.486708
73828,1466.486708
73829,1466.486708
73830,1466.486708
73831,1466.486708
73832,6484.56
73833,6484.56
73834,6484.56
73835,6484.56
73836,6484.56
73837,6484.56
73838,6484.56
73839,6484.56
73840,9641.48
73841,9641.48
73842,9641.48
73843,9641.48
73844,9641.48
73845,9641.48
73846,9641.48
73847,9641.48
73848,333.5966667
73849,333.5966667
73850,333.5966667
73851,333.5966667
73852,333.5966667
73853,333.5966667
73854,333.5966667
73855,333.5966667
73856,1095.9175
73857,1095.9175
73858,1095.9175
73859,1095.9175
73860,1095.9175
73861,1095.9175
73862,1095.9175
73863,1095.9175
73864,2340.412777
73865,2340.412777
73866,2340.412777
73867,2340.412777
73868,2340.412777
73869,2340.412777
73870,2340.412777
73871,2340.412777
73872,6016.678333
73873,6016.678333
73874,6016.678333
73875,6016.678333
73876,6016.678333
73877,6016.678333
73878,6016.678333
73879,6016.678333
73880,2338.73
73881,2338.73
73882,2338.73
73883,2338.73
73884,2338.73
73885,2338.73
73886,2338.73
73887,2338.73
73888,1721.569167
73889,1721.569167
73890,1721.569167
73891,1721.569167
73892,1721.569167
73893,1721.569167
73894,1721.569167
73895,1721.569167
73896,7090.4
73897,7090.4
73898,7090.4
73899,7090.4
73900,7090.4
73901,7090.4
73902,7090.4
73903,7090.4
73904,3558.7075
73905,3558.7075
73906,3558.7075
73907,3558.7075
73908,3558.7075
73909,3558.7075
73910,3558.7075
73911,3558.7075
73912,1937.579167
73913,1937.579167
73914,1937.579167
73915,1937.579167
73916,1937.579167
73917,1937.579167
73918,1937.579167
73919,1937.579167
73920,2456.450833
73921,2456.450833
73922,2456.450833
73923,2456.450833
73924,2456.450833
73925,2456.450833
73926,2456.450833
73927,2456.450833
73928,4527.145
73929,4527.145
73930,4527.145
73931,4527.145
73932,4527.145
73933,4527.145
73934,4527.145
73935,4527.145
73936,2834.454167
73937,2834.454167
73938,2834.454167
73939,2834.454167
73940,2834.454167
73941,2834.454167
73942,2834.454167
73943,2834.454167
73944,6846.74
73945,6846.74
73946,6846.74
73947,6846.74
73948,6846.74
73949,6846.74
73950,6846.74
73951,6846.74
73952,2824.335
73953,2824.335
73954,2824.335
73955,2824.335
73956,2824.335
73957,2824.335
73958,2824.335
73959,2824.335
73960,3492.45339
73961,3492.45339
73962,3492.45339
73963,3492.45339
73964,3492.45339
73965,3492.45339
73966,3492.45339
73967,3492.45339
73968,1336.56
73969,1336.56
73970,1336.56
73971,1336.56
73972,1336.56
73973,1336.56
73974,1336.56
73975,1336.56
73976,6322.633333
73977,6322.633333
73978,6322.633333
73979,6322.633333
73980,6322.633333
73981,6322.633333
73982,6322.633333
73983,6322.633333
73984,10174.8125
73985,10174.8125
73986,10174.8125
73987,10174.8125
73988,10174.8125
73989,10174.8125
73990,10174.8125
73991,10174.8125
73992,1085.480417
73993,1085.480417
73994,1085.480417
73995,1085.480417
73996,1085.480417
73997,1085.480417
73998,1085.480417
73999,1085.480417
74000,1828.206667
74001,1828.206667
74002,1828.206667
74003,1828.206667
74004,1828.206667
74005,1828.206667
74006,1828.206667
74007,1828.206667
74008,831.99375
74009,831.99375
74010,831.99375
74011,831.99375
74012,831.99375
74013,831.99375
74014,831.99375
74015,831.99375
74016,2756.1675
74017,2756.1675
74018,2756.1675
74019,2756.1675
74020,2756.1675
74021,2756.1675
74022,2756.1675
74023,2756.1675
74024,5159.18
74025,5159.18
74026,5159.18
74027,5159.18
74028,5159.18
74029,5159.18
74030,5159.18
74031,5159.18
74032,959.34625
74033,959.34625
74034,959.34625
74035,959.34625
74036,959.34625
74037,959.34625
74038,959.34625
74039,959.34625
74040,10001.15
74041,10001.15
74042,10001.15
74043,10001.15
74044,10001.15
74045,10001.15
74046,10001.15
74047,10001.15
74048,1881.235
74049,1881.235
74050,1881.235
74051,1881.235
74052,1881.235
74053,1881.235
74054,1881.235
74055,1881.235
74056,517.4583333
74057,517.4583333
74058,517.4583333
74059,517.4583333
74060,517.4583333
74061,517.4583333
74062,517.4583333
74063,517.4583333
74064,1258.101667
74065,1258.101667
74066,1258.101667
74067,1258.101667
74068,1258.101667
74069,1258.101667
74070,1258.101667
74071,1258.101667
74072,3993.499167
74073,3993.499167
74074,3993.499167
74075,3993.499167
74076,3993.499167
74077,3993.499167
74078,3993.499167
74079,3993.499167
74080,1892.049167
74081,1892.049167
74082,1892.049167
74083,1892.049167
74084,1892.049167
74085,1892.049167
74086,1892.049167
74087,1892.049167
74088,9637.173333
74089,9637.173333
74090,9637.173333
74091,9637.173333
74092,9637.173333
74093,9637.173333
74094,9637.173333
74095,9637.173333
74096,696.5683333
74097,696.5683333
74098,696.5683333
74099,696.5683333
74100,696.5683333
74101,696.5683333
74102,696.5683333
74103,696.5683333
74104,7504.455
74105,7504.455
74106,7504.455
74107,7504.455
74108,7504.455
74109,7504.455
74110,7504.455
74111,7504.455
74112,840.4516667
74113,840.4516667
74114,840.4516667
74115,840.4516667
74116,840.4516667
74117,840.4516667
74118,840.4516667
74119,840.4516667
74120,1409.944167
74121,1409.944167
74122,1409.944167
74123,1409.944167
74124,1409.944167
74125,1409.944167
74126,1409.944167
74127,1409.944167
74128,11947.12
74129,11947.12
74130,11947.12
74131,11947.12
74132,11947.12
74133,11947.12
74134,11947.12
74135,11947.12
74136,1343.797083
74137,1343.797083
74138,1343.797083
74139,1343.797083
74140,1343.797083
74141,1343.797083
74142,1343.797083
74143,1343.797083
74144,2302.733333
74145,2302.733333
74146,2302.733333
74147,2302.733333
74148,2302.733333
74149,2302.733333
74150,2302.733333
74151,2302.733333
74152,887.9733798
74153,887.9733798
74154,887.9733798
74155,887.9733798
74156,887.9733798
74157,887.9733798
74158,887.9733798
74159,887.9733798
74160,4668.42
74161,4668.42
74162,4668.42
74163,4668.42
74164,4668.42
74165,4668.42
74166,4668.42
74167,4668.42
74168,1233.2475
74169,1233.2475
74170,1233.2475
74171,1233.2475
74172,1233.2475
74173,1233.2475
74174,1233.2475
74175,1233.2475
74176,6973.085
74177,6973.085
74178,6973.085
74179,6973.085
74180,6973.085
74181,6973.085
74182,6973.085
74183,6973.085
74184,4653.913333
74185,4653.913333
74186,4653.913333
74187,4653.913333
74188,4653.913333
74189,4653.913333
74190,4653.913333
74191,4653.913333
74192,4270.850879
74193,4270.850879
74194,4270.850879
74195,4270.850879
74196,4270.850879
74197,4270.850879
74198,4270.850879
74199,4270.850879
74200,7955.14
74201,7955.14
74202,6841.420287
74203,6841.420287
74204,6841.420287
74205,6841.420287
74206,6841.420287
74207,6841.420287
74208,1572.2625
74209,1572.2625
74210,1572.2625
74211,1572.2625
74212,1572.2625
74213,1572.2625
74214,1572.2625
74215,1572.2625
74216,4901.92
74217,4901.92
74218,4901.92
74219,4901.92
74220,4901.92
74221,4901.92
74222,4901.92
74223,4901.92
74224,955.60875
74225,955.60875
74226,955.60875
74227,955.60875
74228,955.60875
74229,955.60875
74230,955.60875
74231,955.60875
74232,6598.396667
74233,6598.396667
74234,6598.396667
74235,6598.396667
74236,6598.396667
74237,6598.396667
74238,6598.396667
74239,6598.396667
74240,2742.116667
74241,2742.116667
74242,2742.116667
74243,2742.116667
74244,2742.116667
74245,2742.116667
74246,2742.116667
74247,2742.116667
74248,6601.061123
74249,6601.061123
74250,6601.061123
74251,6601.061123
74252,6601.061123
74253,6601.061123
74254,6601.061123
74255,6601.061123
74256,2296.494167
74257,2296.494167
74258,2296.494167
74259,2296.494167
74260,2296.494167
74261,2296.494167
74262,2296.494167
74263,2296.494167
74264,7176.955
74265,7176.955
74266,7176.955
74267,7176.955
74268,7176.955
74269,7176.955
74270,7176.955
74271,7176.955
74272,1037.8975
74273,1037.8975
74274,1037.8975
74275,1037.8975
74276,1037.8975
74277,1037.8975
74278,1037.8975
74279,1037.8975
74280,5674.691667
74281,5674.691667
74282,5674.691667
74283,5674.691667
74284,5674.691667
74285,5674.691667
74286,5674.691667
74287,5674.691667
74288,6078.743333
74289,6078.743333
74290,6078.743333
74291,6078.743333
74292,6078.743333
74293,6078.743333
74294,6078.743333
74295,6078.743333
74296,2654.8825
74297,2654.8825
74298,2654.8825
74299,2654.8825
74300,2654.8825
74301,2654.8825
74302,2654.8825
74303,2654.8825
74304,4238.838333
74305,4238.838333
74306,4238.838333
74307,4238.838333
74308,4238.838333
74309,4238.838333
74310,4238.838333
74311,4238.838333
74312,6520.255
74313,6520.255
74314,6520.255
74315,6520.255
74316,6520.255
74317,6520.255
74318,6520.255
74319,6520.255
74320,2863.345833
74321,2863.345833
74322,2863.345833
74323,2863.345833
74324,2863.345833
74325,2863.345833
74326,2863.345833
74327,2863.345833
74328,6727.77
74329,6727.77
74330,6727.77
74331,6727.77
74332,6727.77
74333,6727.77
74334,6727.77
74335,6727.77
74336,662.09375
74337,662.09375
74338,662.09375
74339,662.09375
74340,662.09375
74341,662.09375
74342,662.09375
74343,662.09375
74344,2597.59
74345,2597.59
74346,2597.59
74347,2597.59
74348,2597.59
74349,2597.59
74350,2597.59
74351,2597.59
74352,1506.366667
74353,1506.366667
74354,1506.366667
74355,1506.366667
74356,1506.366667
74357,1506.366667
74358,1506.366667
74359,1506.366667
74360,994.4958247
74361,994.4958247
74362,994.4958247
74363,994.4958247
74364,994.4958247
74365,994.4958247
74366,994.4958247
74367,994.4958247
74368,6224.731667
74369,6224.731667
74370,6224.731667
74371,6224.731667
74372,6224.731667
74373,6224.731667
74374,6224.731667
74375,6224.731667
74376,2605.820833
74377,2605.820833
74378,2605.820833
74379,2605.820833
74380,2605.820833
74381,2605.820833
74382,2605.820833
74383,2605.820833
74384,4039.5375
74385,4039.5375
74386,4039.5375
74387,4039.5375
74388,4039.5375
74389,4039.5375
74390,4039.5375
74391,4039.5375
74392,2162.428333
74393,2162.428333
74394,2162.428333
74395,2162.428333
