,Monthly_Balance
60772,259.8398294
60773,236.3162406
60774,239.5539377
60775,249.6366956
60776,313.9001626
60777,227.7319453
60778,248.916666
60779,277.0599507
60780,274.1833819
60781,288.3466192
60782,291.6390731
60783,280.7544478
60784,361.3905815
60785,388.9692204
60786,97.70557224
60787,148.9330935
60788,313.7609986
60789,359.7838902
60790,361.0812571
60791,86.14623286
60792,443.5266612
60793,460.8063465
60794,263.3405667
60795,450.0322965
60796,207.9587522
60797,384.8147158
60798,350.882646
60799,417.4639435
60800,266.2845095
60801,216.8498631
60802,241.7748182
60803,222.0743205
60804,326.9285225
60805,399.8633412
60806,215.7925526
60807,442.6832944
60808,291.4351408
60809,224.021111
60810,268.4038616
60811,325.8565393
60812,280.3473136
60813,277.3991385
60814,291.4388339
60815,298.2328583
60816,439.2635487
60817,416.1746529
60818,413.5201351
60819,366.5357916
60820,450.2469263
60821,428.1939654
60822,462.96356
60823,345.4994799
60824,137.8138172
60825,137.8138172
60826,137.8138172
60827,137.8138172
60828,137.8138172
60829,137.8138172
60830,137.8138172
60831,137.8138172
60832,397.904684
60833,371.9556149
60834,283.9171219
60835,174.9828643
60836,406.1323706
60837,344.5932443
60838,324.8682759
60839,373.7134992
60840,160.1912209
60841,160.1912209
60842,160.1912209
60843,160.1912209
60844,160.1912209
60845,160.1912209
60846,160.1912209
60847,160.1912209
60848,223.2875576
60849,274.9677119
60850,229.7257787
60851,212.6734197
60852,249.1880177
60853,266.1151642
60854,245.6887255
60855,201.0630521
60856,254.6554512
60857,231.2732546
60858,223.5423058
60859,238.0334091
60860,248.4824932
60861,245.3511899
60862,277.5970551
60863,225.6319456
60864,207.8493066
60865,338.545687
60866,318.5363926
60867,223.1144586
60868,296.1889195
60869,306.0340883
60870,356.0237045
60871,337.3665608
60872,280.4348887
60873,332.6268757
60874,337.3356773
60875,358.5176164
60876,330.794712
60877,317.4123599
60878,301.7731649
60879,342.6565149
60880,373.9193884
60881,360.884599
60882,291.7906736
60883,308.6215542
60884,260.8881773
60885,304.7939361
60886,335.3835577
60887,364.678968
60888,313.7239963
60889,307.1782881
60890,359.0862649
60891,316.3996603
60892,292.6297168
60893,271.8456703
60894,296.8539941
60895,363.2366204
60896,297.1574842
60897,305.7766873
60898,338.2577381
60899,194.035096
60900,326.0193711
60901,346.1616863
60902,228.5633822
60903,186.4028715
60904,388.0541701
60905,362.0652415
60906,356.1607985
60907,215.1992723
60908,452.0470036
60909,251.7898256
60910,337.3703034
60911,459.9680436
60912,819.9309912
60913,883.2320537
60914,270.8215339
60915,810.8486278
60916,794.8633992
60917,698.5034266
60918,773.9488015
60919,816.1618165
60920,3.357138107
60921,3.357138107
60922,3.357138107
60923,3.357138107
60924,3.357138107
60925,3.357138107
60926,3.357138107
60927,3.357138107
60928,333.0277204
60929,610.802356
60930,687.5580652
60931,531.1512658
60932,744.4512173
60933,512.2378259
60934,198.471302
60935,642.785507
60936,488.5075713
60937,453.8807313
60938,411.2807062
60939,495.1111065
60940,256.6839473
60941,497.3000653
60942,501.802486
60943,392.1437043
60944,381.4738389
60945,390.6703755
60946,390.2188829
60947,395.7291476
60948,384.1142787
60949,324.3065074
60950,240.7716061
60951,402.9145433
60952,287.6134275
60953,254.0927106
60954,252.7289724
60955,288.0580058
60956,277.0454187
60957,259.7614016
60958,286.6399116
60959,230.9879079
60960,312.7413319
60961,377.3865409
60962,286.3757022
60963,380.2776268
60964,379.8404177
60965,279.9997697
60966,376.7982852
60967,180.2539419
60968,369.6770786
60969,59.86511096
60970,772.0716778
60971,736.2141279
60972,746.2579758
60973,598.4451443
60974,24.14725615
60975,751.429537
60976,1065.661713
60977,483.611796
60978,1083.135399
60979,935.2526796
60980,1005.051446
60981,900.8762367
60982,1088.078179
60983,1102.234546
60984,278.8084765
60985,301.7542373
60986,284.8467364
60987,271.5478582
60988,273.6655013
60989,283.3480041
60990,269.6117521
60991,274.520819
60992,692.8104596
60993,652.3096006
60994,496.2171742
60995,392.9876145
60996,676.6574755
60997,581.7252195
60998,359.310548
60999,569.1152113
61000,237.9048613
61001,267.4081608
61002,251.9991281
61003,247.3845571
61004,224.6194768
61005,264.1080217
61006,225.2189165
61007,241.9980508
61008,344.4316272
61009,326.947563
61010,348.0421593
61011,334.0577367
61012,373.9833411
61013,360.886019
61014,216.3765587
61015,252.2713203
61016,446.6749727
61017,344.5118053
61018,349.2129359
61019,353.5725951
61020,300.4416011
61021,394.033029
61022,444.8991905
61023,417.793562
61024,999.6725361
61025,846.3438889
61026,692.0403914
61027,822.6855375
61028,165.9839916
61029,1130.915831
61030,1025.969991
61031,312.7033037
61032,465.653392
61033,395.1860007
61034,439.0576529
61035,421.1495022
61036,373.431845
61037,391.4220303
61038,453.8537075
61039,447.5830551
61040,468.9628962
61041,462.9733472
61042,332.2908658
61043,445.0033895
61044,261.0899138
61045,446.7772021
61046,486.0897299
61047,444.7728218
61048,679.9556163
61049,805.913764
61050,118.6210563
61051,687.1439044
61052,764.3967658
61053,457.3636048
61054,163.4804087
61055,708.1911999
61056,263.0815668
61057,588.4802214
61058,474.3987886
61059,596.3230797
61060,156.5287266
61061,297.1508075
61062,594.3532926
61063,532.4680031
61064,246.9251804
61065,343.9504236
61066,296.5821111
61067,386.0584127
61068,324.3608938
61069,376.6408617
61070,325.8870463
61071,374.8388294
61072,154.9318005
61073,326.8491594
61074,683.2753189
61075,638.0060013
61076,774.3474739
61077,670.9625383
61078,563.8589659
61079,340.5195956
61080,316.4816338
61081,275.1181355
61082,328.6715264
61083,341.8927525
61084,251.9956427
61085,314.3487141
61086,282.7352096
61087,362.2219733
61088,292.7896306
61089,343.1874416
61090,345.5952819
61091,273.5903709
61092,291.6578581
61093,269.9061861
61094,301.0408781
61095,344.5133156
61096,481.7809976
61097,355.1878072
61098,232.4568736
61099,357.4226137
61100,463.4223411
61101,487.7529261
61102,406.4449096
61103,488.4746807
61104,652.6103305
61105,701.8922887
61106,607.2813103
61107,614.1731331
61108,658.6426724
61109,525.6199379
61110,721.7401656
61111,730.4874545
61112,517.6305773
61113,438.6975139
61114,180.5821514
61115,65.93216137
61116,332.4072494
61117,491.4954957
61118,188.8028839
61119,550.3245901
61120,306.8731627
61121,327.6777518
61122,235.3037241
61123,300.313911
61124,301.7722672
61125,315.8577286
61126,272.9488701
61127,212.6432029
61128,64.05958279
61129,64.05958279
61130,64.05958279
61131,64.05958279
61132,64.05958279
61133,64.05958279
61134,64.05958279
61135,64.05958279
61136,315.8470014
61137,214.8206229
61138,314.3092018
61139,247.0557936
61140,238.9759449
61141,255.3934941
61142,322.4553451
61143,227.3154809
61144,555.6169996
61145,521.2169669
61146,429.0965736
61147,59.53814792
61148,574.3127687
61149,495.2440084
61150,340.9655132
61151,364.211952
61152,246.5875387
61153,296.636358
61154,294.7002778
61155,274.2879293
61156,292.2439055
61157,299.494951
61158,312.661125
61159,317.590159
61160,160.5012222
61161,224.4940956
61162,236.3283897
61163,364.6493289
61164,158.5523022
61165,359.8896787
61166,488.0637981
61167,363.5802373
61168,304.6705962
61169,267.616148
61170,263.8612455
61171,240.2009076
61172,326.5102583
61173,274.1514791
61174,296.3911374
61175,340.833871
61176,375.404026
61177,128.4115978
61178,381.0581616
61179,395.2010929
61180,395.762704
61181,335.9982583
61182,229.4831151
61183,335.3567783
61184,87.8844748
61185,328.7789589
61186,621.0887599
61187,712.3395742
61188,369.3665233
61189,551.1374312
61190,728.7624134
61191,667.1866241
61192,363.7576419
61193,305.4424422
61194,385.0121011
61195,357.1701107
61196,383.1236517
61197,323.4572611
61198,226.8469218
61199,377.5104786
61200,404.0804514
61201,684.2996514
61202,550.9692044
61203,510.2855994
61204,613.2877701
61205,512.1336468
61206,430.2415944
61207,310.5401008
61208,828.6973994
61209,571.4571027
61210,380.3262388
61211,584.1423525
61212,1170.68342
61213,939.0611796
61214,705.4570143
61215,1212.91723
61216,389.3529318
61217,424.6863585
61218,400.7598394
61219,299.365519
61220,157.4887987
61221,202.0219755
61222,418.5875592
61223,259.0423882
61224,275.7368518
61225,435.2419722
61226,405.6572571
61227,387.6695284
61228,416.4230895
61229,322.4824021
61230,442.426131
61231,425.0714785
61232,213.3305274
61233,213.3305274
61234,213.3305274
61235,213.3305274
61236,213.3305274
61237,213.3305274
61238,213.3305274
61239,213.3305274
61240,254.0439
61241,240.3919738
61242,260.0096816
61243,274.0360812
61244,277.3538459
61245,244.5584738
61246,238.0012292
61247,263.0929444
61248,845.532735
61249,92.24556422
61250,947.1643559
61251,986.9876362
61252,778.4799586
61253,1006.71753
61254,889.7280217
61255,995.9946346
61256,338.62871
61257,353.3767751
61258,438.8202796
61259,305.2211467
61260,383.7062735
61261,266.3940608
61262,318.1516645
61263,386.8028804
61264,620.3886377
61265,449.4958606
61266,8.555242492
61267,526.5975016
61268,507.2827207
61269,504.6526287
61270,21.43241592
61271,367.8188038
61272,911.1650251
61273,636.3272277
61274,878.6064881
61275,724.1481143
61276,793.9543474
61277,836.8289457
61278,849.70314
61279,828.6214834
61280,461.9842329
61281,518.6181548
61282,700.2759178
61283,729.1883869
61284,342.9809448
61285,534.2097325
61286,265.7209722
61287,568.1941699
61288,259.6612742
61289,272.8052718
61290,346.9676472
61291,243.3064485
61292,286.7710467
61293,294.5536811
61294,312.7991989
61295,341.9599886
61296,283.847895
61297,286.1376315
61298,309.1507726
61299,297.1894522
61300,346.272668
61301,247.0469915
61302,306.5522942
61303,336.2831443
61304,311.4916231
61305,279.425906
61306,289.5580355
61307,285.0578772
61308,287.0743917
61309,235.3919886
61310,210.6347489
61311,265.9122623
61312,838.5559112
61313,290.9773643
61314,758.0114652
61315,825.4302138
61316,359.535522
61317,643.8526188
61318,173.9764412
61319,725.332422
61320,271.9398898
61321,267.660442
61322,277.2854886
61323,258.9064854
61324,280.6846548
61325,275.2461163
61326,283.0672878
61327,268.3938099
61328,160.6284694
61329,775.9936119
61330,773.3871852
61331,728.7963263
61332,747.909024
61333,745.318461
61334,375.0530482
61335,580.6581879
61336,288.0813954
61337,278.9398751
61338,268.6382345
61339,287.1980958
61340,273.9369401
61341,309.3945969
61342,271.8711469
61343,286.6423176
61344,460.0420943
61345,321.8314485
61346,154.1635549
61347,349.3738397
61348,215.5261926
61349,495.9216616
61350,380.7823803
61351,587.680889
61352,345.0006154
61353,347.8709462
61354,325.3459962
61355,330.2985932
61356,293.0544642
61357,268.9623227
61358,333.8088479
61359,329.9680568
61360,585.9690714
61361,539.1690534
61362,613.0245404
61363,577.5091749
61364,629.4817418
61365,620.7804643
61366,648.9988357
61367,410.3859652
61368,215.8995953
61369,366.1594812
61370,410.1916229
61371,94.96046422
61372,470.7173315
61373,18.70985994
61374,543.4282223
61375,522.7620774
61376,157.6747374
61377,157.6747374
61378,157.6747374
61379,157.6747374
61380,157.6747374
61381,157.6747374
61382,157.6747374
61383,157.6747374
61384,451.9727419
61385,321.3021722
61386,227.6004512
61387,416.1268287
61388,281.1290924
61389,282.455363
61390,437.6961414
61391,214.9364567
61392,212.3134528
61393,327.0785549
61394,272.6430416
61395,243.4006513
61396,307.5899861
61397,190.2770238
61398,308.4306595
61399,325.2154524
61400,214.5257608
61401,244.9917285
61402,175.5234241
61403,90.18620189
61404,256.5538539
61405,244.4334706
61406,213.9452053
61407,173.8060018
61408,951.645271
61409,748.5324781
61410,341.6623512
61411,648.4933
61412,930.102463
61413,964.3384083
61414,780.459464
61415,1017.064106
61416,336.4063242
61417,448.9649253
61418,170.4478394
61419,374.6818245
61420,412.1713908
61421,402.3456776
61422,373.9264394
61423,392.3320427
61424,257.8348452
61425,264.3131068
61426,297.2907805
61427,181.5444146
61428,268.5582583
61429,275.1866294
61430,293.5859954
61431,219.3736571
61432,562.7736062
61433,523.1733602
61434,178.6815322
61435,443.9960625
61436,489.7280318
61437,470.6934245
61438,582.4916534
61439,384.8326676
61440,294.2112296
61441,331.0339263
61442,252.5041632
61443,230.2508494
61444,326.6575133
61445,255.4861694
61446,330.3751537
61447,308.079136
61448,248.8993157
61449,389.9057139
61450,70.36556634
61451,330.8731698
61452,370.5741153
61453,361.3480638
61454,172.5519722
61455,126.9932559
61456,30.74107209
61457,30.74107209
61458,30.74107209
61459,30.74107209
61460,30.74107209
61461,30.74107209
61462,30.74107209
61463,30.74107209
61464,328.0543456
61465,368.6392642
61466,339.5581492
61467,468.2979692
61468,299.6526165
61469,302.0506921
61470,433.4519981
61471,341.6989123
61472,166.1231375
61473,249.3984888
61474,129.482934
61475,238.6755065
61476,412.5222761
61477,406.6390581
61478,377.4996183
61479,412.7464049
61480,268.6172402
61481,279.6227591
61482,263.229047
61483,270.5809728
61484,306.2342253
61485,267.9656485
61486,291.2237377
61487,265.2949973
61488,288.0415098
61489,325.6073562
61490,306.5062943
61491,400.9355628
61492,353.2953466
61493,358.3496279
61494,396.2284928
61495,332.6659626
61496,343.9292017
61497,234.352504
61498,243.1775081
61499,230.1927994
61500,319.5444479
61501,80.40341622
61502,322.1068362
61503,273.9636114
61504,123.945176
61505,123.945176
61506,123.945176
61507,123.945176
61508,123.945176
61509,123.945176
61510,123.945176
61511,123.945176
61512,716.1694216
61513,747.1531012
61514,842.1118903
61515,548.8369379
61516,778.5445329
61517,19.50789622
61518,470.8318907
61519,330.7043224
61520,463.4252469
61521,397.6512629
61522,481.1605565
61523,561.3538685
61524,552.4380424
61525,508.554746
61526,446.0070054
61527,479.9332072
61528,519.0856612
61529,608.0859111
61530,461.8468435
61531,638.3747599
61532,629.883361
61533,663.2197954
61534,536.5387418
61535,617.5945022
61536,4.469998434
61537,4.469998434
61538,4.469998434
61539,4.469998434
61540,4.469998434
61541,4.469998434
61542,4.469998434
61543,4.469998434
61544,820.9694284
61545,577.5366603
61546,566.350203
61547,391.1501642
61548,679.7184657
61549,732.8749582
61550,291.1800152
61551,776.6326402
61552,313.2276313
61553,228.9249251
61554,413.6041615
61555,407.4910807
61556,188.8456703
61557,256.9707238
61558,426.8646544
61559,438.2105936
61560,409.6594298
61561,597.8577128
61562,679.9441823
61563,642.5168888
61564,299.9992412
61565,642.4714427
61566,497.7538495
61567,33.55636129
61568,287.7639782
61569,344.6599363
61570,250.888672
61571,309.5673924
61572,314.0507123
61573,356.0824518
61574,350.7369465
61575,317.817271
61576,633.6026241
61577,704.3034288
61578,606.2926981
61579,290.4650817
61580,137.6131569
61581,608.9573818
61582,532.9309618
61583,700.2511938
61584,240.6007817
61585,299.8447125
