,Annual_Income
83789,113788.47
83790,113788.47
83791,
83792,107512.29
83793,
83794,107512.29
83795,
83796,
83797,107512.29
83798,107512.29
83799,107512.29
83800,31568.54
83801,31568.54
83802,31568.54
83803,31568.54
83804,31568.54
83805,31568.54
83806,31568.54
83807,
83808,24693.09
83809,24693.09
83810,24693.09
83811,24693.09
83812,
83813,24693.09
83814,24693.09
83815,24693.09
83816,19721.21
83817,19721.21
83818,
83819,19721.21
83820,
83821,19721.21
83822,19721.21
83823,19721.21
83824,24353.63
83825,24353.63
83826,24353.63
83827,24353.63
83828,24353.63
83829,24353.63
83830,24353.63
83831,24353.63
83832,119396.91
83833,119396.91
83834,119396.91
83835,119396.91
83836,119396.91
83837,
83838,119396.91
83839,119396.91
83840,14188.48
83841,14188.48
83842,14188.48
83843,14188.48
83844,14188.48
83845,14188.48
83846,14188.48
83847,14188.48
83848,27392.76
83849,27392.76
83850,27392.76
83851,
83852,27392.76
83853,27392.76
83854,27392.76
83855,
83856,32928.36
83857,32928.36
83858,
83859,32928.36
83860,
83861,32928.36
83862,32928.36
83863,32928.36
83864,19609.38
83865,19609.38
83866,19609.38
83867,19609.38
83868,19609.38
83869,19609.38
83870,19609.38
83871,19609.38
83872,29644.12
83873,29644.12
83874,29644.12
83875,29644.12
83876,29644.12
83877,29644.12
83878,29644.12
83879,29644.12
83880,36196.52
83881,36196.52
83882,36196.52
83883,36196.52
83884,36196.52
83885,36196.52
83886,
83887,36196.52
83888,74457.8
83889,74457.8
83890,74457.8
83891,74457.8
83892,74457.8
83893,74457.8
83894,
83895,74457.8
83896,39912.02
83897,39912.02
83898,39912.02
83899,39912.02
83900,39912.02
83901,39912.02
83902,39912.02
83903,39912.02
83904,100100.22
83905,100100.22
83906,100100.22
83907,100100.22
83908,100100.22
83909,100100.22
83910,100100.22
83911,100100.22
83912,8037.285
83913,8037.285
83914,
83915,8037.285
83916,8037.285
83917,8037.285
83918,8037.285
83919,8037.285
83920,21884.21
83921,21884.21
83922,21884.21
83923,21884.21
83924,21884.21
83925,21884.21
83926,21884.21
83927,21884.21
83928,14156.88
83929,14156.88
83930,14156.88
83931,14156.88
83932,14156.88
83933,14156.88
83934,14156.88
83935,14156.88
83936,91426.95
83937,91426.95
83938,91426.95
83939,91426.95
83940,91426.95
83941,91426.95
83942,91426.95
83943,91426.95
83944,176044.04
83945,176044.04
83946,176044.04
83947,176044.04
83948,176044.04
83949,176044.04
83950,176044.04
83951,176044.04
83952,44822.21
83953,44822.21
83954,44822.21
83955,44822.21
83956,44822.21
83957,44822.21
83958,44822.21
83959,44822.21
83960,53003.18
83961,53003.18
83962,53003.18
83963,53003.18
83964,
83965,53003.18
83966,53003.18
83967,53003.18
83968,18426.245
83969,18426.245
83970,18426.245
83971,18426.245
83972,18426.245
83973,18426.245
83974,18426.245
83975,18426.245
83976,15913.015
83977,15913.015
83978,15913.015
83979,15913.015
83980,15913.015
83981,15913.015
83982,15913.015
83983,15913.015
83984,34257.69
83985,34257.69
83986,34257.69
83987,34257.69
83988,34257.69
83989,34257.69
83990,34257.69
83991,34257.69
83992,7536.015
83993,7536.015
83994,7536.015
83995,7536.015
83996,7536.015
83997,7536.015
83998,7536.015
83999,7536.015
84000,57302.3
84001,57302.3
84002,57302.3
84003,57302.3
84004,57302.3
84005,57302.3
84006,57302.3
84007,57302.3
84008,79501.56
84009,79501.56
84010,79501.56
84011,79501.56
84012,79501.56
84013,79501.56
84014,79501.56
84015,79501.56
84016,108057.12
84017,108057.12
84018,108057.12
84019,108057.12
84020,108057.12
84021,108057.12
84022,108057.12
84023,108057.12
84024,37580.34
84025,37580.34
84026,37580.34
84027,37580.34
84028,37580.34
84029,37580.34
84030,37580.34
84031,37580.34
84032,67223.07
84033,67223.07
84034,67223.07
84035,67223.07
84036,67223.07
84037,67223.07
84038,67223.07
84039,67223.07
84040,21209.33
84041,21209.33
84042,21209.33
84043,21209.33
84044,21209.33
84045,21209.33
84046,21209.33
84047,21209.33
84048,16647.05
84049,16647.05
84050,16647.05
84051,16647.05
84052,16647.05
84053,16647.05
84054,16647.05
84055,16647.05
84056,37539.84
84057,37539.84
84058,37539.84
84059,37539.84
84060,37539.84
84061,
84062,37539.84
84063,37539.84
84064,52860.62
84065,52860.62
84066,52860.62
84067,52860.62
84068,52860.62
84069,52860.62
84070,52860.62
84071,52860.62
84072,29588.18
84073,29588.18
84074,29588.18
84075,29588.18
84076,29588.18
84077,29588.18
84078,29588.18
84079,29588.18
84080,45499.89
84081,45499.89
84082,45499.89
84083,45499.89
84084,45499.89
84085,45499.89
84086,45499.89
84087,45499.89
84088,17980.355
84089,17980.355
84090,17980.355
84091,17980.355
84092,17980.355
84093,17980.355
84094,17980.355
84095,17980.355
84096,19798.93
84097,
84098,19798.93
84099,19798.93
84100,19798.93
84101,19798.93
84102,19798.93
84103,19798.93
84104,83408.52
84105,
84106,83408.52
84107,83408.52
84108,83408.52
84109,83408.52
84110,83408.52
84111,83408.52
84112,7206.845
84113,7206.845
84114,7206.845
84115,7206.845
84116,7206.845
84117,7206.845
84118,
84119,7206.845
84120,38649.08
84121,38649.08
84122,38649.08
84123,38649.08
84124,38649.08
84125,38649.08
84126,38649.08
84127,38649.08
84128,118244.84
84129,118244.84
84130,118244.84
84131,118244.84
84132,118244.84
84133,118244.84
84134,118244.84
84135,118244.84
84136,44171.71
84137,44171.71
84138,44171.71
84139,44171.71
84140,44171.71
84141,44171.71
84142,44171.71
84143,44171.71
84144,33540.43
84145,33540.43
84146,33540.43
84147,33540.43
84148,33540.43
84149,33540.43
84150,33540.43
84151,33540.43
84152,53466.6
84153,53466.6
84154,53466.6
84155,53466.6
84156,53466.6
84157,53466.6
84158,53466.6
84159,53466.6
84160,172259.0
84161,172259.0
84162,172259.0
84163,172259.0
84164,172259.0
84165,172259.0
84166,172259.0
84167,172259.0
84168,68713.48
84169,68713.48
84170,68713.48
84171,68713.48
84172,68713.48
84173,68713.48
84174,
84175,68713.48
84176,170374.76
84177,170374.76
84178,170374.76
84179,170374.76
84180,170374.76
84181,170374.76
84182,170374.76
84183,170374.76
84184,29310.85
84185,29310.85
84186,29310.85
84187,29310.85
84188,29310.85
84189,29310.85
84190,29310.85
84191,
84192,33588.38
84193,33588.38
84194,33588.38
84195,33588.38
84196,33588.38
84197,33588.38
84198,33588.38
84199,33588.38
84200,10186.205
84201,10186.205
84202,10186.205
84203,10186.205
84204,
84205,10186.205
84206,
84207,10186.205
84208,11300.335
84209,
84210,
84211,11300.335
84212,11300.335
84213,11300.335
84214,11300.335
84215,11300.335
84216,43279.04
84217,43279.04
84218,43279.04
84219,43279.04
84220,43279.04
84221,43279.04
84222,43279.04
84223,43279.04
84224,19042.82
84225,19042.82
84226,19042.82
84227,19042.82
84228,
84229,19042.82
84230,19042.82
84231,19042.82
84232,134809.28
84233,
84234,134809.28
84235,134809.28
84236,134809.28
84237,134809.28
84238,134809.28
84239,134809.28
84240,75839.22
84241,75839.22
84242,75839.22
84243,75839.22
84244,75839.22
84245,75839.22
84246,75839.22
84247,75839.22
84248,
84249,13737.65
84250,13737.65
84251,13737.65
84252,13737.65
84253,13737.65
84254,13737.65
84255,13737.65
84256,108767.37
84257,108767.37
84258,108767.37
84259,108767.37
84260,108767.37
84261,
84262,
84263,108767.37
84264,60965.31
84265,60965.31
84266,60965.31
84267,60965.31
84268,60965.31
84269,60965.31
84270,60965.31
84271,60965.31
84272,47390.28
84273,47390.28
84274,47390.28
84275,47390.28
84276,47390.28
84277,47390.28
84278,47390.28
84279,47390.28
84280,35577.23
84281,35577.23
84282,35577.23
84283,35577.23
84284,35577.23
84285,35577.23
84286,35577.23
84287,
84288,
84289,
84290,52243.56
84291,52243.56
84292,52243.56
84293,52243.56
84294,52243.56
84295,52243.56
84296,24812.0
84297,24812.0
84298,24812.0
84299,24812.0
84300,24812.0
84301,24812.0
84302,
84303,24812.0
84304,118386.4
84305,118386.4
84306,118386.4
84307,118386.4
84308,118386.4
84309,118386.4
84310,118386.4
84311,118386.4
84312,47091.42
84313,47091.42
84314,47091.42
84315,47091.42
84316,47091.42
84317,47091.42
84318,47091.42
84319,47091.42
84320,41027.94
84321,41027.94
84322,41027.94
84323,41027.94
84324,41027.94
84325,41027.94
84326,41027.94
84327,41027.94
84328,28585.38
84329,28585.38
84330,28585.38
84331,28585.38
84332,28585.38
84333,28585.38
84334,28585.38
84335,28585.38
84336,102137.1
84337,102137.1
84338,102137.1
84339,102137.1
84340,102137.1
84341,102137.1
84342,102137.1
84343,102137.1
84344,19253.02
84345,19253.02
84346,19253.02
84347,19253.02
84348,19253.02
84349,19253.02
84350,
84351,19253.02
84352,168899.44
84353,168899.44
84354,168899.44
84355,168899.44
84356,168899.44
84357,168899.44
84358,168899.44
84359,168899.44
84360,109726.14
84361,109726.14
84362,109726.14
84363,109726.14
84364,109726.14
84365,109726.14
84366,109726.14
84367,109726.14
84368,26104.48
84369,26104.48
84370,26104.48
84371,26104.48
84372,26104.48
84373,26104.48
84374,26104.48
84375,26104.48
84376,
84377,112423.8
84378,112423.8
84379,
84380,112423.8
84381,112423.8
84382,112423.8
84383,112423.8
84384,20940.02
84385,20940.02
84386,20940.02
84387,20940.02
84388,20940.02
84389,20940.02
84390,20940.02
84391,20940.02
84392,66227.56
84393,
84394,66227.56
84395,66227.56
84396,66227.56
84397,66227.56
84398,66227.56
84399,66227.56
84400,
84401,57707.74
84402,57707.74
84403,57707.74
84404,57707.74
84405,57707.74
84406,57707.74
84407,57707.74
84408,
84409,
84410,17496.35
84411,17496.35
84412,17496.35
84413,17496.35
84414,17496.35
84415,17496.35
84416,137428.16
84417,137428.16
84418,137428.16
84419,137428.16
84420,137428.16
84421,137428.16
84422,137428.16
84423,137428.16
84424,54052.82
84425,54052.82
84426,54052.82
84427,54052.82
84428,54052.82
84429,54052.82
84430,54052.82
84431,54052.82
84432,19922.88
84433,19922.88
84434,19922.88
84435,19922.88
84436,19922.88
84437,19922.88
84438,19922.88
84439,19922.88
84440,38027.68
84441,38027.68
84442,38027.68
84443,38027.68
84444,38027.68
84445,38027.68
84446,38027.68
84447,38027.68
84448,14291.24
84449,
84450,14291.24
84451,14291.24
84452,14291.24
84453,14291.24
84454,
84455,14291.24
84456,70421.78
84457,70421.78
84458,70421.78
84459,70421.78
84460,70421.78
84461,70421.78
84462,70421.78
84463,70421.78
84464,43287.28
84465,43287.28
84466,
84467,43287.28
84468,
84469,43287.28
84470,43287.28
84471,43287.28
84472,71933.7
84473,71933.7
84474,71933.7
84475,71933.7
84476,
84477,71933.7
84478,71933.7
84479,71933.7
84480,98690.8
84481,98690.8
84482,98690.8
84483,98690.8
84484,98690.8
84485,98690.8
84486,98690.8
84487,98690.8
84488,20574.71
84489,20574.71
84490,20574.71
84491,20574.71
84492,20574.71
84493,20574.71
84494,20574.71
84495,20574.71
84496,114389.24
84497,
84498,114389.24
84499,114389.24
84500,114389.24
84501,114389.24
84502,114389.24
84503,114389.24
84504,27592.7
84505,27592.7
84506,27592.7
84507,27592.7
84508,27592.7
84509,27592.7
84510,27592.7
84511,27592.7
84512,58074.15
84513,58074.15
84514,58074.15
84515,58074.15
84516,58074.15
84517,58074.15
84518,58074.15
84519,58074.15
84520,19786.36
84521,19786.36
84522,19786.36
84523,19786.36
84524,19786.36
84525,19786.36
84526,19786.36
84527,19786.36
84528,64650.48
84529,64650.48
84530,
84531,64650.48
84532,64650.48
84533,64650.48
84534,64650.48
84535,64650.48
84536,111295.16
84537,111295.16
84538,111295.16
84539,111295.16
84540,111295.16
84541,111295.16
84542,111295.16
84543,111295.16
84544,15762.82
84545,15762.82
84546,15762.82
84547,
84548,15762.82
84549,15762.82
84550,15762.82
84551,15762.82
84552,104658.75
84553,104658.75
84554,104658.75
84555,104658.75
84556,104658.75
84557,104658.75
84558,104658.75
84559,104658.75
84560,16523.08
84561,16523.08
84562,16523.08
84563,16523.08
84564,16523.08
84565,16523.08
84566,16523.08
84567,16523.08
84568,34978.29
84569,34978.29
84570,34978.29
84571,34978.29
84572,34978.29
84573,34978.29
84574,34978.29
84575,34978.29
84576,
84577,19194.75
84578,19194.75
84579,19194.75
84580,19194.75
84581,19194.75
84582,19194.75
84583,19194.75
84584,16201.47
84585,16201.47
84586,16201.47
84587,16201.47
84588,16201.47
84589,16201.47
84590,16201.47
84591,16201.47
84592,19331.53
84593,19331.53
84594,19331.53
84595,19331.53
84596,19331.53
84597,19331.53
84598,
84599,
84600,18625.74
84601,18625.74
84602,18625.74
84603,18625.74
84604,18625.74
84605,18625.74
84606,18625.74
84607,18625.74
84608,77476.68
84609,
84610,77476.68
84611,77476.68
84612,77476.68
84613,77476.68
84614,77476.68
84615,77476.68
84616,16662.535
84617,
84618,16662.535
84619,16662.535
84620,16662.535
84621,16662.535
84622,16662.535
84623,16662.535
84624,28547.56
84625,28547.56
84626,28547.56
84627,28547.56
84628,28547.56
84629,28547.56
84630,28547.56
84631,28547.56
84632,92599.26
84633,92599.26
84634,92599.26
84635,92599.26
84636,92599.26
84637,92599.26
84638,92599.26
84639,92599.26
84640,64692.7
84641,64692.7
84642,64692.7
84643,64692.7
84644,64692.7
84645,64692.7
84646,64692.7
84647,64692.7
84648,33687.46
84649,33687.46
84650,33687.46
84651,33687.46
84652,33687.46
84653,
84654,33687.46
84655,33687.46
84656,9828.82
84657,
84658,9828.82
84659,9828.82
84660,9828.82
84661,9828.82
84662,9828.82
84663,9828.82
84664,68081.28
84665,68081.28
84666,68081.28
84667,68081.28
84668,68081.28
84669,68081.28
84670,
84671,68081.28
84672,
84673,81491.94
84674,
84675,81491.94
84676,81491.94
84677,81491.94
84678,81491.94
84679,81491.94
84680,104653.62
84681,104653.62
84682,104653.62
84683,104653.62
84684,104653.62
84685,104653.62
84686,104653.62
84687,104653.62
84688,43531.45
84689,43531.45
84690,43531.45
84691,43531.45
84692,43531.45
84693,43531.45
84694,43531.45
84695,43531.45
84696,18944.84
84697,18944.84
84698,18944.84
84699,18944.84
84700,18944.84
84701,18944.84
84702,18944.84
84703,18944.84
84704,16854.42
84705,16854.42
84706,16854.42
84707,16854.42
84708,16854.42
84709,16854.42
84710,16854.42
84711,16854.42
84712,
84713,62825.9
84714,62825.9
84715,62825.9
84716,62825.9
84717,62825.9
84718,62825.9
84719,62825.9
84720,15040.47
84721,15040.47
84722,15040.47
84723,15040.47
84724,15040.47
84725,15040.47
84726,15040.47
84727,15040.47
84728,21139.23
84729,21139.23
84730,21139.23
84731,21139.23
84732,21139.23
84733,21139.23
84734,21139.23
84735,21139.23
84736,31963.96
84737,
84738,31963.96
84739,31963.96
84740,31963.96
84741,
84742,31963.96
84743,
84744,18965.35
84745,18965.35
84746,18965.35
84747,18965.35
84748,18965.35
84749,18965.35
84750,18965.35
84751,18965.35
84752,113826.68
84753,113826.68
84754,113826.68
84755,113826.68
84756,113826.68
84757,113826.68
84758,113826.68
84759,113826.68
84760,95401.47
84761,95401.47
84762,95401.47
84763,95401.47
84764,95401.47
84765,95401.47
84766,95401.47
84767,95401.47
84768,85432.84
84769,85432.84
84770,85432.84
84771,85432.84
84772,85432.84
84773,85432.84
84774,85432.84
84775,85432.84
84776,32130.51
84777,32130.51
84778,32130.51
84779,32130.51
84780,32130.51
84781,32130.51
84782,32130.51
84783,32130.51
84784,16753.63
84785,16753.63
84786,16753.63
84787,16753.63
84788,16753.63
84789,16753.63
84790,16753.63
84791,
84792,8930.885
84793,8930.885
84794,8930.885
84795,8930.885
84796,
84797,8930.885
84798,8930.885
84799,8930.885
84800,28880.56
84801,28880.56
84802,28880.56
84803,28880.56
84804,28880.56
84805,28880.56
84806,28880.56
84807,28880.56
84808,34471.16
84809,34471.16
84810,34471.16
84811,34471.16
84812,34471.16
84813,34471.16
84814,34471.16
84815,34471.16
84816,
84817,55910.68
84818,55910.68
84819,55910.68
84820,55910.68
84821,55910.68
84822,55910.68
84823,55910.68
84824,65677.38
84825,65677.38
84826,65677.38
84827,65677.38
84828,65677.38
84829,65677.38
84830,65677.38
84831,65677.38
84832,31408.15
84833,
84834,31408.15
84835,31408.15
84836,31408.15
84837,31408.15
84838,
84839,31408.15
84840,20917.51
84841,20917.51
84842,20917.51
84843,20917.51
84844,20917.51
84845,20917.51
84846,20917.51
84847,20917.51
84848,16415.38
84849,16415.38
84850,16415.38
84851,16415.38
84852,16415.38
84853,16415.38
84854,16415.38
84855,16415.38
84856,16012.64
84857,16012.64
84858,16012.64
84859,16012.64
84860,16012.64
84861,16012.64
84862,16012.64
84863,16012.64
84864,13214.895
84865,13214.895
84866,13214.895
84867,13214.895
